ID,SKU,Name,Regular price,Sale price,Categories,Product ID URL,Add to cart URL,Cart buy URL,Checkout buy URL
147,SH-DSP-AMZN-001,Amazon Echo Show 8 (3rd Gen),999,,Smart Home & IoT,https://neogen.store/?p=147,https://neogen.store/?add-to-cart=147,https://neogen.store/cart/?add-to-cart=147&quantity=1,https://neogen.store/checkout/?add-to-cart=147&quantity=1
148,SH-SPK-AMZN-002,Amazon Echo Dot (5th Gen),459,399,Smart Home & IoT,https://neogen.store/?p=148,https://neogen.store/?add-to-cart=148,https://neogen.store/cart/?add-to-cart=148&quantity=1,https://neogen.store/checkout/?add-to-cart=148&quantity=1
149,SH-SPK-GGLE-001,Google Nest Audio,809,699,Smart Home & IoT,https://neogen.store/?p=149,https://neogen.store/?add-to-cart=149,https://neogen.store/cart/?add-to-cart=149&quantity=1,https://neogen.store/checkout/?add-to-cart=149&quantity=1
150,SH-SPK-APPL-001,Apple HomePod Mini,699,,Smart Home & IoT,https://neogen.store/?p=150,https://neogen.store/?add-to-cart=150,https://neogen.store/cart/?add-to-cart=150&quantity=1,https://neogen.store/checkout/?add-to-cart=150&quantity=1
151,SH-SPK-AMZN-001,Amazon Echo (4th Gen),699,,Smart Home & IoT,https://neogen.store/?p=151,https://neogen.store/?add-to-cart=151,https://neogen.store/cart/?add-to-cart=151&quantity=1,https://neogen.store/checkout/?add-to-cart=151&quantity=1
152,NG-SEC-007,Eufy Video Doorbell S330 - Dual Camera Smart Doorbell (2K + Package Cam),1449,,Security & Surveillance,https://neogen.store/?p=152,https://neogen.store/?add-to-cart=152,https://neogen.store/cart/?add-to-cart=152&quantity=1,https://neogen.store/checkout/?add-to-cart=152&quantity=1
153,NG-SEC-006,Ajax Hub 2 Plus - Professional Wireless Smart Alarm System,2499,,Security & Surveillance,https://neogen.store/?p=153,https://neogen.store/?add-to-cart=153,https://neogen.store/cart/?add-to-cart=153&quantity=1,https://neogen.store/checkout/?add-to-cart=153&quantity=1
154,NG-SEC-005,Reolink 16-Channel PoE NVR (RLN16-410) - 4K Network Video Recorder,1599,,Security & Surveillance,https://neogen.store/?p=154,https://neogen.store/?add-to-cart=154,https://neogen.store/cart/?add-to-cart=154&quantity=1,https://neogen.store/checkout/?add-to-cart=154&quantity=1
155,NG-SEC-004,Ubiquiti UniFi Protect G4 Doorbell Pro - 5MP Smart Doorbell with Fingerprint Reader,3140,,Security & Surveillance,https://neogen.store/?p=155,https://neogen.store/?add-to-cart=155,https://neogen.store/cart/?add-to-cart=155&quantity=1,https://neogen.store/checkout/?add-to-cart=155&quantity=1
156,NG-SEC-003,Hikvision DS-2CD2143G2-I - 4MP AcuSense Dome Camera,749,,Security & Surveillance,https://neogen.store/?p=156,https://neogen.store/?add-to-cart=156,https://neogen.store/cart/?add-to-cart=156&quantity=1,https://neogen.store/checkout/?add-to-cart=156&quantity=1
157,NG-SEC-002,Reolink Argus 4 Pro - Solar-Powered Wireless 4K Security Camera,1199,,Security & Surveillance,https://neogen.store/?p=157,https://neogen.store/?add-to-cart=157,https://neogen.store/cart/?add-to-cart=157&quantity=1,https://neogen.store/checkout/?add-to-cart=157&quantity=1
158,NG-SEC-001,Reolink RLC-810A - 4K PoE AI Security Camera,549,,Security & Surveillance,https://neogen.store/?p=158,https://neogen.store/?add-to-cart=158,https://neogen.store/cart/?add-to-cart=158&quantity=1,https://neogen.store/checkout/?add-to-cart=158&quantity=1
159,NG-DRN-008,DJI Pocket 3 - Pocket-Sized Gimbal Camera with 1-Inch Sensor,3449,2999,Drones & Robotics,https://neogen.store/?p=159,https://neogen.store/?add-to-cart=159,https://neogen.store/cart/?add-to-cart=159&quantity=1,https://neogen.store/checkout/?add-to-cart=159&quantity=1
160,NG-DRN-007,"Roborock S8 MaxV Ultra - Smart Robot Vacuum with 10,000Pa Suction",8859,7699,Smart Home & IoT,https://neogen.store/?p=160,https://neogen.store/?add-to-cart=160,https://neogen.store/cart/?add-to-cart=160&quantity=1,https://neogen.store/checkout/?add-to-cart=160&quantity=1
161,NG-DRN-006,FIMI X8 Mini V2 - 4K Drone at 245g with Competitive Pricing,2399,,Drones & Robotics,https://neogen.store/?p=161,https://neogen.store/?add-to-cart=161,https://neogen.store/cart/?add-to-cart=161&quantity=1,https://neogen.store/checkout/?add-to-cart=161&quantity=1
162,NG-DRN-005,Insta360 X4 - 8K 360-Degree Camera,3499,,Drones & Robotics,https://neogen.store/?p=162,https://neogen.store/?add-to-cart=162,https://neogen.store/cart/?add-to-cart=162&quantity=1,https://neogen.store/checkout/?add-to-cart=162&quantity=1
163,NG-DRN-004,DJI RS 4 - 3-Axis Gimbal Stabilizer for Professional Cameras,3099,,Drones & Robotics,https://neogen.store/?p=163,https://neogen.store/?add-to-cart=163,https://neogen.store/cart/?add-to-cart=163&quantity=1,https://neogen.store/checkout/?add-to-cart=163&quantity=1
164,NG-DRN-003,DJI Osmo Action 5 Pro - 4K/120fps Waterproof Action Camera,2499,,Drones & Robotics,https://neogen.store/?p=164,https://neogen.store/?add-to-cart=164,https://neogen.store/cart/?add-to-cart=164&quantity=1,https://neogen.store/checkout/?add-to-cart=164&quantity=1
165,NG-DRN-002,DJI Avata 2 - Immersive FPV Drone with Goggles,4099,,Drones & Robotics,https://neogen.store/?p=165,https://neogen.store/?add-to-cart=165,https://neogen.store/cart/?add-to-cart=165&quantity=1,https://neogen.store/checkout/?add-to-cart=165&quantity=1
166,NG-DRN-001,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,7019,6099,Drones & Robotics,https://neogen.store/?p=166,https://neogen.store/?add-to-cart=166,https://neogen.store/cart/?add-to-cart=166&quantity=1,https://neogen.store/checkout/?add-to-cart=166&quantity=1
167,NG-CBL-008,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,359,,Cables & Adapters,https://neogen.store/?p=167,https://neogen.store/?add-to-cart=167,https://neogen.store/cart/?add-to-cart=167&quantity=1,https://neogen.store/checkout/?add-to-cart=167&quantity=1
168,NG-CBL-007,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,229,,Cables & Adapters,https://neogen.store/?p=168,https://neogen.store/?add-to-cart=168,https://neogen.store/cart/?add-to-cart=168&quantity=1,https://neogen.store/checkout/?add-to-cart=168&quantity=1
169,NG-CBL-006,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,289,249,Cables & Adapters,https://neogen.store/?p=169,https://neogen.store/?add-to-cart=169,https://neogen.store/cart/?add-to-cart=169&quantity=1,https://neogen.store/checkout/?add-to-cart=169&quantity=1
170,NG-CBL-005,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,109,,Cables & Adapters,https://neogen.store/?p=170,https://neogen.store/?add-to-cart=170,https://neogen.store/cart/?add-to-cart=170&quantity=1,https://neogen.store/checkout/?add-to-cart=170&quantity=1
171,NG-CBL-004,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,149,,Cables & Adapters,https://neogen.store/?p=171,https://neogen.store/?add-to-cart=171,https://neogen.store/cart/?add-to-cart=171&quantity=1,https://neogen.store/checkout/?add-to-cart=171&quantity=1
172,NG-CBL-003,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,419,,Cables & Adapters,https://neogen.store/?p=172,https://neogen.store/?add-to-cart=172,https://neogen.store/cart/?add-to-cart=172&quantity=1,https://neogen.store/checkout/?add-to-cart=172&quantity=1
173,NG-CBL-002,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,349,,Cables & Adapters,https://neogen.store/?p=173,https://neogen.store/?add-to-cart=173,https://neogen.store/cart/?add-to-cart=173&quantity=1,https://neogen.store/checkout/?add-to-cart=173&quantity=1
174,NG-CBL-001,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,219,,Cables & Adapters,https://neogen.store/?p=174,https://neogen.store/?add-to-cart=174,https://neogen.store/cart/?add-to-cart=174&quantity=1,https://neogen.store/checkout/?add-to-cart=174&quantity=1
175,NG-3DP-008,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,2899,,3D Printing & CNC,https://neogen.store/?p=175,https://neogen.store/?add-to-cart=175,https://neogen.store/cart/?add-to-cart=175&quantity=1,https://neogen.store/checkout/?add-to-cart=175&quantity=1
176,NG-3DP-007,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,1049,,3D Printing & CNC,https://neogen.store/?p=176,https://neogen.store/?add-to-cart=176,https://neogen.store/cart/?add-to-cart=176&quantity=1,https://neogen.store/checkout/?add-to-cart=176&quantity=1
177,NG-3DP-006,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,540,,3D Printing & CNC,https://neogen.store/?p=177,https://neogen.store/?add-to-cart=177,https://neogen.store/cart/?add-to-cart=177&quantity=1,https://neogen.store/checkout/?add-to-cart=177&quantity=1
178,NG-3DP-005,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,3499,,3D Printing & CNC,https://neogen.store/?p=178,https://neogen.store/?add-to-cart=178,https://neogen.store/cart/?add-to-cart=178&quantity=1,https://neogen.store/checkout/?add-to-cart=178&quantity=1
179,NG-3DP-004,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,1299,,3D Printing & CNC,https://neogen.store/?p=179,https://neogen.store/?add-to-cart=179,https://neogen.store/cart/?add-to-cart=179&quantity=1,https://neogen.store/checkout/?add-to-cart=179&quantity=1
180,NG-3DP-003,Creality K1 Max - Large Format 3D Printer at 600mm/s,3380,,3D Printing & CNC,https://neogen.store/?p=180,https://neogen.store/?add-to-cart=180,https://neogen.store/cart/?add-to-cart=180&quantity=1,https://neogen.store/checkout/?add-to-cart=180&quantity=1
181,NG-3DP-002,Bambu Lab AMS - Automatic Material System for Multi-Color 3D Printing,1250,,3D Printing & CNC,https://neogen.store/?p=181,https://neogen.store/?add-to-cart=181,https://neogen.store/cart/?add-to-cart=181&quantity=1,https://neogen.store/checkout/?add-to-cart=181&quantity=1
182,NG-3DP-001,Bambu Lab P1S 3D Printer - Blazing Speed and Pro Quality in an Enclosed Design,5099,,3D Printing & CNC,https://neogen.store/?p=182,https://neogen.store/?add-to-cart=182,https://neogen.store/cart/?add-to-cart=182&quantity=1,https://neogen.store/checkout/?add-to-cart=182&quantity=1
183,NG-ACC-010,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,1449,,Hardware,https://neogen.store/?p=183,https://neogen.store/?add-to-cart=183,https://neogen.store/cart/?add-to-cart=183&quantity=1,https://neogen.store/checkout/?add-to-cart=183&quantity=1
184,NG-ACC-009,Ugreen Nexode 100W GaN Charger - 4-Port Gallium Nitride Fast Charger,439,,Accessories & Lifestyle,https://neogen.store/?p=184,https://neogen.store/?add-to-cart=184,https://neogen.store/cart/?add-to-cart=184&quantity=1,https://neogen.store/checkout/?add-to-cart=184&quantity=1
185,NG-ACC-008,CalDigit TS4 Thunderbolt 4 Dock - 18-Port Professional Docking Station,2170,,Accessories & Lifestyle,https://neogen.store/?p=185,https://neogen.store/?add-to-cart=185,https://neogen.store/cart/?add-to-cart=185&quantity=1,https://neogen.store/checkout/?add-to-cart=185&quantity=1
186,NG-ACC-007,Anker PowerConf S330 USB Speakerphone - Smart Noise-Canceling Conference Speaker,599,,Accessories & Lifestyle,https://neogen.store/?p=186,https://neogen.store/?add-to-cart=186,https://neogen.store/cart/?add-to-cart=186&quantity=1,https://neogen.store/checkout/?add-to-cart=186&quantity=1
187,NG-ACC-006,"Samsung T7 Shield 2TB Portable SSD - Rugged, Fast, and Secure",1299,,Hardware,https://neogen.store/?p=187,https://neogen.store/?add-to-cart=187,https://neogen.store/cart/?add-to-cart=187&quantity=1,https://neogen.store/checkout/?add-to-cart=187&quantity=1
188,NG-MKR-010,Elegoo Mars 4 Ultra Resin 3D Printer - 9K Resolution for Stunning Detail,2399,,Enthusiasts & Gamers,https://neogen.store/?p=188,https://neogen.store/?add-to-cart=188,https://neogen.store/cart/?add-to-cart=188&quantity=1,https://neogen.store/checkout/?add-to-cart=188&quantity=1
189,NG-MKR-009,ESP32-S3 DevKit 10-Pack - Wi-Fi + Bluetooth 5 Microcontroller for Smart Projects,809,699,Hardware,https://neogen.store/?p=189,https://neogen.store/?add-to-cart=189,https://neogen.store/cart/?add-to-cart=189&quantity=1,https://neogen.store/checkout/?add-to-cart=189&quantity=1
190,NG-MKR-008,Creality Ender-3 V3 SE - The Best Entry-Level 3D Printer,1250,,Enthusiasts & Gamers,https://neogen.store/?p=190,https://neogen.store/?add-to-cart=190,https://neogen.store/cart/?add-to-cart=190&quantity=1,https://neogen.store/checkout/?add-to-cart=190&quantity=1
191,NG-MKR-007,Prusa Mini+ 3D Printer - Professional Precision in a Compact Package,3799,3299,Enthusiasts & Gamers,https://neogen.store/?p=191,https://neogen.store/?add-to-cart=191,https://neogen.store/cart/?add-to-cart=191&quantity=1,https://neogen.store/checkout/?add-to-cart=191&quantity=1
192,NG-MKR-006,Arduino Mega 2560 Rev3 - The Ultimate Microcontroller Board for Advanced Projects,549,,Hardware,https://neogen.store/?p=192,https://neogen.store/?add-to-cart=192,https://neogen.store/cart/?add-to-cart=192&quantity=1,https://neogen.store/checkout/?add-to-cart=192&quantity=1
193,NG-GAM-012,Elgato Wave:3 - Premium USB Condenser Microphone for Streaming,1329,1149,Gaming,https://neogen.store/?p=193,https://neogen.store/?add-to-cart=193,https://neogen.store/cart/?add-to-cart=193&quantity=1,https://neogen.store/checkout/?add-to-cart=193&quantity=1
194,NG-GAM-011,SteelSeries QcK Heavy XXL - Extra-Large Gaming Mouse Pad,200,,Gaming,https://neogen.store/?p=194,https://neogen.store/?add-to-cart=194,https://neogen.store/cart/?add-to-cart=194&quantity=1,https://neogen.store/checkout/?add-to-cart=194&quantity=1
195,NG-GAM-010,BenQ Zowie XL2546K - 240Hz Esports Gaming Monitor,3449,2999,Gaming,https://neogen.store/?p=195,https://neogen.store/?add-to-cart=195,https://neogen.store/cart/?add-to-cart=195&quantity=1,https://neogen.store/checkout/?add-to-cart=195&quantity=1
196,NG-GAM-009,Corsair K70 RGB Pro - Legendary Mechanical Gaming Keyboard,999,,Gaming,https://neogen.store/?p=196,https://neogen.store/?add-to-cart=196,https://neogen.store/cart/?add-to-cart=196&quantity=1,https://neogen.store/checkout/?add-to-cart=196&quantity=1
197,NG-GAM-008,Razer Basilisk V3 X HyperSpeed - Versatile Wireless Gaming Mouse,649,,Gaming,https://neogen.store/?p=197,https://neogen.store/?add-to-cart=197,https://neogen.store/cart/?add-to-cart=197&quantity=1,https://neogen.store/checkout/?add-to-cart=197&quantity=1
198,NG-GAM-007,8BitDo Arcade Stick - Authentic Arcade Experience at Home,530,,Gaming,https://neogen.store/?p=198,https://neogen.store/?add-to-cart=198,https://neogen.store/cart/?add-to-cart=198&quantity=1,https://neogen.store/checkout/?add-to-cart=198&quantity=1
199,NG-GAM-006,SteelSeries Arctis Nova 7 - Multi-Platform Wireless Gaming Headset,1199,,Gaming,https://neogen.store/?p=199,https://neogen.store/?add-to-cart=199,https://neogen.store/cart/?add-to-cart=199&quantity=1,https://neogen.store/checkout/?add-to-cart=199&quantity=1
200,NG-GAM-005,Elgato HD60 X - External Capture Card for Streaming and Recording,1249,,Gaming,https://neogen.store/?p=200,https://neogen.store/?add-to-cart=200,https://neogen.store/cart/?add-to-cart=200&quantity=1,https://neogen.store/checkout/?add-to-cart=200&quantity=1
201,NG-GAM-004,Razer BlackWidow V4 75% - Compact Mechanical Gaming Keyboard,1199,,Gaming,https://neogen.store/?p=201,https://neogen.store/?add-to-cart=201,https://neogen.store/cart/?add-to-cart=201&quantity=1,https://neogen.store/checkout/?add-to-cart=201&quantity=1
202,NG-GAM-003,HyperX Cloud III Wireless - Premium Wireless Gaming Headset,1149,999,Gaming,https://neogen.store/?p=202,https://neogen.store/?add-to-cart=202,https://neogen.store/cart/?add-to-cart=202&quantity=1,https://neogen.store/checkout/?add-to-cart=202&quantity=1
203,NG-GAM-002,Razer DeathAdder V3 HyperSpeed - Ultra-Light Wireless Gaming Mouse,979,849,Gaming,https://neogen.store/?p=203,https://neogen.store/?add-to-cart=203,https://neogen.store/cart/?add-to-cart=203&quantity=1,https://neogen.store/checkout/?add-to-cart=203&quantity=1
204,NG-GAM-001,8BitDo Ultimate C Bluetooth Controller - Multi-Platform Gaming,180,,Gaming,https://neogen.store/?p=204,https://neogen.store/?add-to-cart=204,https://neogen.store/cart/?add-to-cart=204&quantity=1,https://neogen.store/checkout/?add-to-cart=204&quantity=1
205,NG-NET-012,Ubiquiti UniFi Cloud Gateway Ultra - All-in-One UniFi Gateway,680,,Networking,https://neogen.store/?p=205,https://neogen.store/?add-to-cart=205,https://neogen.store/cart/?add-to-cart=205&quantity=1,https://neogen.store/checkout/?add-to-cart=205&quantity=1
206,NG-NET-011,TP-Link Archer AXE75 - AXE5400 Tri-Band WiFi 6E Router,1499,1299,Networking,https://neogen.store/?p=206,https://neogen.store/?add-to-cart=206,https://neogen.store/cart/?add-to-cart=206&quantity=1,https://neogen.store/checkout/?add-to-cart=206&quantity=1
207,NG-NET-010,Ubiquiti UniFi USW-Flex-Mini - Ultra-Compact 5-Port Managed Switch,219,,Networking,https://neogen.store/?p=207,https://neogen.store/?add-to-cart=207,https://neogen.store/cart/?add-to-cart=207&quantity=1,https://neogen.store/checkout/?add-to-cart=207&quantity=1
208,NG-NET-009,Netgear GS308E - 8-Port Gigabit Plus Smart Managed Switch,209,,Networking,https://neogen.store/?p=208,https://neogen.store/?add-to-cart=208,https://neogen.store/cart/?add-to-cart=208&quantity=1,https://neogen.store/checkout/?add-to-cart=208&quantity=1
209,NG-NET-008,MikroTik hEX S (RB760iGS) - 5-Port Gigabit Router with SFP and USB,649,,Networking,https://neogen.store/?p=209,https://neogen.store/?add-to-cart=209,https://neogen.store/cart/?add-to-cart=209&quantity=1,https://neogen.store/checkout/?add-to-cart=209&quantity=1
210,NG-NET-007,Ubiquiti EdgeRouter X - Advanced Gigabit Router in a Pocket-Sized Form,549,,Networking,https://neogen.store/?p=210,https://neogen.store/?add-to-cart=210,https://neogen.store/cart/?add-to-cart=210&quantity=1,https://neogen.store/checkout/?add-to-cart=210&quantity=1
211,NG-NET-006,TP-Link TL-SG108E - 8-Port Gigabit Easy Smart Managed Switch,229,,Networking,https://neogen.store/?p=211,https://neogen.store/?add-to-cart=211,https://neogen.store/cart/?add-to-cart=211&quantity=1,https://neogen.store/checkout/?add-to-cart=211&quantity=1
212,NG-NET-005,Ubiquiti UniFi 6 Lite - WiFi 6 Access Point (AX1500),849,,Networking,https://neogen.store/?p=212,https://neogen.store/?add-to-cart=212,https://neogen.store/cart/?add-to-cart=212&quantity=1,https://neogen.store/checkout/?add-to-cart=212&quantity=1
213,NG-NET-004,MikroTik CRS305-1G-4S+IN - 4-Port 10G SFP+ Desktop Switch,1149,,Networking,https://neogen.store/?p=213,https://neogen.store/?add-to-cart=213,https://neogen.store/cart/?add-to-cart=213&quantity=1,https://neogen.store/checkout/?add-to-cart=213&quantity=1
214,NG-NET-003,Ubiquiti UniFi Switch Lite 16 PoE - 16-Port Managed Gigabit PoE+ Switch,1399,,Networking,https://neogen.store/?p=214,https://neogen.store/?add-to-cart=214,https://neogen.store/cart/?add-to-cart=214&quantity=1,https://neogen.store/checkout/?add-to-cart=214&quantity=1
215,NG-NET-002,TP-Link Deco XE75 (3-Pack) - AXE5400 WiFi 6E Whole-Home Mesh System,2419,2099,Networking,https://neogen.store/?p=215,https://neogen.store/?add-to-cart=215,https://neogen.store/cart/?add-to-cart=215&quantity=1,https://neogen.store/checkout/?add-to-cart=215&quantity=1
216,NG-NET-001,MikroTik hAP ax3 - WiFi 6 Router with RouterOS Power,799,,Networking,https://neogen.store/?p=216,https://neogen.store/?add-to-cart=216,https://neogen.store/cart/?add-to-cart=216&quantity=1,https://neogen.store/checkout/?add-to-cart=216&quantity=1
217,NG-SH-015,Sonoff SNZB-02D Zigbee Temperature &amp; Humidity Sensor with LCD Display,159,,Smart Home & IoT,https://neogen.store/?p=217,https://neogen.store/?add-to-cart=217,https://neogen.store/cart/?add-to-cart=217&quantity=1,https://neogen.store/checkout/?add-to-cart=217&quantity=1
218,NG-SH-014,MOES Zigbee Smart Thermostat (BHT-002-GCLZB) - Programmable HVAC Control,439,379,Smart Home & IoT,https://neogen.store/?p=218,https://neogen.store/?add-to-cart=218,https://neogen.store/cart/?add-to-cart=218&quantity=1,https://neogen.store/checkout/?add-to-cart=218&quantity=1
219,NG-SH-013,Zemismart Zigbee Smart Tubular Motor (ZM25TQ) - Heavy-Duty Roller Blind Motor,699,,Smart Home & IoT,https://neogen.store/?p=219,https://neogen.store/?add-to-cart=219,https://neogen.store/cart/?add-to-cart=219&quantity=1,https://neogen.store/checkout/?add-to-cart=219&quantity=1
220,NG-SH-012,Aqara Roller Shade Driver E1 (RSD-M01) - Smart Roller Blind Motor with HomeKit,689,599,Smart Home & IoT,https://neogen.store/?p=220,https://neogen.store/?add-to-cart=220,https://neogen.store/cart/?add-to-cart=220&quantity=1,https://neogen.store/checkout/?add-to-cart=220&quantity=1
221,NG-SH-011,SwitchBot Bot (S1) - Robotic Finger That Makes Any Button Smart,279,,Smart Home & IoT,https://neogen.store/?p=221,https://neogen.store/?add-to-cart=221,https://neogen.store/cart/?add-to-cart=221&quantity=1,https://neogen.store/checkout/?add-to-cart=221&quantity=1
222,NG-SH-010,Eve Energy Smart Plug (Matter/Thread) - Next-Gen Smart Plug with Power Monitoring,399,,Smart Home & IoT,https://neogen.store/?p=222,https://neogen.store/?add-to-cart=222,https://neogen.store/cart/?add-to-cart=222&quantity=1,https://neogen.store/checkout/?add-to-cart=222&quantity=1
223,NG-SH-009,Aqara Motion Sensor P1 (MS-S02) - Wide-Angle 170° Smart PIR Sensor,279,,Smart Home & IoT,https://neogen.store/?p=223,https://neogen.store/?add-to-cart=223,https://neogen.store/cart/?add-to-cart=223&quantity=1,https://neogen.store/checkout/?add-to-cart=223&quantity=1
224,NG-SH-008,Shelly Plus 1PM - Smart Wi-Fi Relay with Power Monitoring,189,,Smart Home & IoT,https://neogen.store/?p=224,https://neogen.store/?add-to-cart=224,https://neogen.store/cart/?add-to-cart=224&quantity=1,https://neogen.store/checkout/?add-to-cart=224&quantity=1
225,NG-SH-007,SwitchBot Curtain 3 (W2400000) - Turn Any Curtain Smart in Minutes,639,549,Smart Home & IoT,https://neogen.store/?p=225,https://neogen.store/?add-to-cart=225,https://neogen.store/cart/?add-to-cart=225&quantity=1,https://neogen.store/checkout/?add-to-cart=225&quantity=1
226,NG-SH-006,Aqara Hub M2 (HM2-G01) - Multi-Protocol Smart Home Gateway,499,,Smart Home & IoT,https://neogen.store/?p=226,https://neogen.store/?add-to-cart=226,https://neogen.store/cart/?add-to-cart=226&quantity=1,https://neogen.store/checkout/?add-to-cart=226&quantity=1
227,NG-ENT-010,Ubiquiti UniFi Switch Pro 24 PoE (USW-Pro-24-PoE) - Smart Managed PoE+ Switch,4199,,Homelab,https://neogen.store/?p=227,https://neogen.store/?add-to-cart=227,https://neogen.store/cart/?add-to-cart=227&quantity=1,https://neogen.store/checkout/?add-to-cart=227&quantity=1
228,NG-ENT-009,HPE ProLiant DL380 Gen10 Server (Refurbished) - Data Center Power at Smart Pricing,8630,,Homelab,https://neogen.store/?p=228,https://neogen.store/?add-to-cart=228,https://neogen.store/cart/?add-to-cart=228&quantity=1,https://neogen.store/checkout/?add-to-cart=228&quantity=1
229,NG-ENT-008,APC Smart-UPS 1500VA LCD RM 2U (SMT1500RMI2U) - Pure Sine Wave Rack UPS,4899,,Homelab,https://neogen.store/?p=229,https://neogen.store/?add-to-cart=229,https://neogen.store/cart/?add-to-cart=229&quantity=1,https://neogen.store/checkout/?add-to-cart=229&quantity=1
230,NG-ENT-007,MikroTik CRS326-24G-2S+RM 24-Port Managed Gigabit Switch with 10G SFP+,1110,,Homelab,https://neogen.store/?p=230,https://neogen.store/?add-to-cart=230,https://neogen.store/cart/?add-to-cart=230&quantity=1,https://neogen.store/checkout/?add-to-cart=230&quantity=1
231,NG-ENT-006,Synology DiskStation DS1621+ 6-Bay NAS - Enterprise Storage Powerhouse,5599,,Homelab,https://neogen.store/?p=231,https://neogen.store/?add-to-cart=231,https://neogen.store/cart/?add-to-cart=231&quantity=1,https://neogen.store/checkout/?add-to-cart=231&quantity=1
233,NG-ACC-004,Seagate IronWolf 18TB NAS Internal Hard Drive - Built for 24/7 Performance,3109,2699,Hardware,https://neogen.store/?p=233,https://neogen.store/?add-to-cart=233,https://neogen.store/cart/?add-to-cart=233&quantity=1,https://neogen.store/checkout/?add-to-cart=233&quantity=1
234,NG-ACC-003,Mark Ryden Anti-theft Laptop Backpack - Maximum Protection for Your Tech,479,409,Accessories & Lifestyle,https://neogen.store/?p=234,https://neogen.store/?add-to-cart=234,https://neogen.store/cart/?add-to-cart=234&quantity=1,https://neogen.store/checkout/?add-to-cart=234&quantity=1
235,NG-ACC-002,Anker 735 GaN 65W Charger - Compact 3-Port Fast Charger,379,,Accessories & Lifestyle,https://neogen.store/?p=235,https://neogen.store/?add-to-cart=235,https://neogen.store/cart/?add-to-cart=235&quantity=1,https://neogen.store/checkout/?add-to-cart=235&quantity=1
236,NG-ACC-001,Baseus Blade 100W Power Bank - Ultra-Slim Laptop Portable Charger,499,,Accessories & Lifestyle,https://neogen.store/?p=236,https://neogen.store/?add-to-cart=236,https://neogen.store/cart/?add-to-cart=236&quantity=1,https://neogen.store/checkout/?add-to-cart=236&quantity=1
237,NG-MKR-005,Elgato Stream Deck MK.2 - Professional Productivity Console with 15 LCD Keys,1439,1249,Enthusiasts & Gamers,https://neogen.store/?p=237,https://neogen.store/?add-to-cart=237,https://neogen.store/cart/?add-to-cart=237&quantity=1,https://neogen.store/checkout/?add-to-cart=237&quantity=1
238,NG-MKR-004,Meta Quest 3 128GB - The Most Powerful Mixed Reality Headset,3060,,Enthusiasts & Gamers,https://neogen.store/?p=238,https://neogen.store/?add-to-cart=238,https://neogen.store/cart/?add-to-cart=238&quantity=1,https://neogen.store/checkout/?add-to-cart=238&quantity=1
239,NG-MKR-003,Keychron Q1 - Premium Full Aluminum Custom Mechanical Keyboard,1449,,Enthusiasts & Gamers,https://neogen.store/?p=239,https://neogen.store/?add-to-cart=239,https://neogen.store/cart/?add-to-cart=239&quantity=1,https://neogen.store/checkout/?add-to-cart=239&quantity=1
240,NG-MKR-002,Raspberry Pi 5 Ultimate Starter Kit - Everything You Need in One Box,1329,1149,Hardware,https://neogen.store/?p=240,https://neogen.store/?add-to-cart=240,https://neogen.store/cart/?add-to-cart=240&quantity=1,https://neogen.store/checkout/?add-to-cart=240&quantity=1
241,NG-MKR-001,Raspberry Pi 5 8GB - The New Standard in Single Board Computing,1039,899,Hardware,https://neogen.store/?p=241,https://neogen.store/?add-to-cart=241,https://neogen.store/cart/?add-to-cart=241&quantity=1,https://neogen.store/checkout/?add-to-cart=241&quantity=1
242,NG-SH-005,Sonoff TX Ultimate (T5) Smart Wall Switch - Interactive Elegance with RGB,309,269,Smart Home & IoT,https://neogen.store/?p=242,https://neogen.store/?add-to-cart=242,https://neogen.store/cart/?add-to-cart=242&quantity=1,https://neogen.store/checkout/?add-to-cart=242&quantity=1
243,NG-SH-004,Aqara Water Leak Sensor - Safeguard Your Home from Water Damage,259,219,Smart Home & IoT,https://neogen.store/?p=243,https://neogen.store/?add-to-cart=243,https://neogen.store/cart/?add-to-cart=243&quantity=1,https://neogen.store/checkout/?add-to-cart=243&quantity=1
