Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Regular price,Sale price,Categories,Tags,Images,Parent,Brands,Meta: _cost,Meta: _margin
simple,NGS-GEN-ACC-0481,Generic Outdoor Mount,1,1,visible,Generic Outdoor Mount - Smart Home Product,Generic Outdoor Mount available at NGS Smart Home Store. Price: 49 SAR.,taxable,,1,10,2,1,0,,,,,1,49,,Accessories,"smart-home, accessories, generic",https://via.placeholder.com/500x500.png?text=Generic-Outdoor-Mount,,Generic,34.0,30.6
simple,NGS-GEN-ACC-0479,Generic PoE Injector 30W,1,1,visible,Generic PoE Injector 30W - Smart Home Product,Generic PoE Injector 30W available at NGS Smart Home Store. Price: 79 SAR.,taxable,,1,10,2,1,0,,,,,1,79,,Accessories,"smart-home, accessories, generic",https://via.placeholder.com/500x500.png?text=Generic-PoE-Injector-30W,,Generic,55.0,30.4
simple,NGS-BRO-CLI-0259,Broadlink RM4 Pro,1,1,visible,Broadlink RM4 Pro - Smart Home Product,Broadlink RM4 Pro available at NGS Smart Home Store. Price: 159 SAR.,taxable,,1,10,2,1,0,,,,,1,159,,Climate,"smart-home, climate, broadlink",https://via.placeholder.com/500x500.png?text=Broadlink-RM4-Pro,,Broadlink,111.0,30.2
simple,NGS-GOO-VOI-0295,Google Nest Hub 2,1,1,visible,Google Nest Hub 2 - Smart Home Product,Google Nest Hub 2 available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Voice,"smart-home, voice, google",https://via.placeholder.com/500x500.png?text=Google-Nest-Hub-2,,Google,314.0,30.1
simple,NGS-SEN-CLI-0258,Sensibo Air Pro,1,1,visible,Sensibo Air Pro - Smart Home Product,Sensibo Air Pro available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Climate,"smart-home, climate, sensibo",https://via.placeholder.com/500x500.png?text=Sensibo-Air-Pro,,Sensibo,314.0,30.1
simple,NGS-NES-CLI-0254,Nest Learning 3rd Gen,1,1,visible,Nest Learning 3rd Gen - Smart Home Product,Nest Learning 3rd Gen available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Climate,"smart-home, climate, nest",https://via.placeholder.com/500x500.png?text=Nest-Learning-3rd-Gen,,Nest,699.0,30.0
simple,NGS-ECO-CLI-0255,ecobee Premium,1,1,visible,ecobee Premium - Smart Home Product,ecobee Premium available at NGS Smart Home Store. Price: 1099 SAR.,taxable,,1,10,2,1,0,,,,,1,1099,,Climate,"smart-home, climate, ecobee",https://via.placeholder.com/500x500.png?text=ecobee-Premium,,ecobee,769.0,30.0
simple,NGS-SON-SWI-0019,SONOFF S26R2 ZB,1,1,visible,SONOFF S26R2 ZB - Smart Home Product,SONOFF S26R2 ZB available at NGS Smart Home Store. Price: 70 SAR.,taxable,,1,10,2,1,0,,,,,1,70,,Switches & Plugs,"smart-home, switches-and-plugs, sonoff",https://via.placeholder.com/500x500.png?text=SONOFF-S26R2-ZB,,SONOFF,45.0,35.7
simple,NGS-PHI-MOT-0749,Philips Hue Motion Sensor Bundle,1,1,visible,Philips Hue Motion Sensor Bundle - Smart Home Product,Philips Hue Motion Sensor Bundle available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Motion Lighting,"smart-home, motion-lighting, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-Motion-Sensor,,Philips Hue,271.0,32.1
simple,NGS-AQA-BUT-0274,Aqara Mini Switch,1,1,visible,Aqara Mini Switch - Smart Home Product,Aqara Mini Switch available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Buttons,"smart-home, buttons, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Mini-Switch,,Aqara,48.0,30.4
simple,NGS-AQA-BRI-0350,Aqara Hub E1,1,1,visible,Aqara Hub E1 - Smart Home Product,Aqara Hub E1 available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Bridge/Gateway,"smart-home, bridge/gateway, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Hub-E1,,Aqara,129.0,35.2
simple,NGS-AQA-SEN-0018,Aqara Water Leak Sensor,1,1,visible,Aqara Water Leak Sensor - Smart Home Product,Aqara Water Leak Sensor available at NGS Smart Home Store. Price: 80 SAR.,taxable,,1,10,2,1,0,,,,,1,80,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Water-Leak-Sensor,,Aqara,55.0,31.2
simple,NGS-YOL-LEA-0682,YoLink Leak Sensor 4,1,1,visible,YoLink Leak Sensor 4 - Smart Home Product,YoLink Leak Sensor 4 available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Leak System,"smart-home, leak-system, yolink",https://via.placeholder.com/500x500.png?text=YoLink-Leak-Sensor-4,,YoLink,104.0,30.2
simple,NGS-GOO-VOI-0291,Google Nest Mini,1,1,visible,Google Nest Mini - Smart Home Product,Google Nest Mini available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Voice,"smart-home, voice, google",https://lh3.googleusercontent.com/dXVcPpXVnmvmxgNn9E2CTqjXM3C6h3mXLC-Zh4Q_b6eAQDhOyT2Nh9z_n8kYvZGZ-LIcUm_qYVQUxITF,,Google,139.0,30.2
simple,NGS-SON-BUT-0277,Sonoff SNZB-01,1,1,visible,Sonoff SNZB-01 - Smart Home Product,Sonoff SNZB-01 available at NGS Smart Home Store. Price: 39 SAR.,taxable,,1,10,2,1,0,,,,,1,39,,Buttons,"smart-home, buttons, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-SNZB-01,,Sonoff,27.0,30.8
simple,NGS-SON-PLU-0247,Sonoff S40,1,1,visible,Sonoff S40 - Smart Home Product,Sonoff S40 available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Plugs,"smart-home, plugs, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-S40,,Sonoff,41.0,30.5
simple,NGS-SON-LIG-0239,Sonoff ZBMINI,1,1,visible,Sonoff ZBMINI - Smart Home Product,Sonoff ZBMINI available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Lighting,"smart-home, lighting, sonoff",https://sonoff.tech/wp-content/uploads/2021/03/ZBMINI-01.jpg,,Sonoff,41.0,30.5
simple,NGS-SHE-LIG-0241,Shelly Plus 1,1,1,visible,Shelly Plus 1 - Smart Home Product,Shelly Plus 1 available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Lighting,"smart-home, lighting, shelly",https://via.placeholder.com/500x500.png?text=Shelly-Plus-1,,Shelly,48.0,30.4
simple,NGS-SON-LIG-0240,Sonoff ZBMINI-L2,1,1,visible,Sonoff ZBMINI-L2 - Smart Home Product,Sonoff ZBMINI-L2 available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Lighting,"smart-home, lighting, sonoff",https://sonoff.tech/wp-content/uploads/2021/03/ZBMINI-01.jpg,,Sonoff,48.0,30.4
simple,NGS-TP-PLU-0252,TP-Link Kasa KP401,1,1,visible,TP-Link Kasa KP401 - Smart Home Product,TP-Link Kasa KP401 available at NGS Smart Home Store. Price: 119 SAR.,taxable,,1,10,2,1,0,,,,,1,119,,Plugs,"smart-home, plugs, tp-link",https://via.placeholder.com/500x500.png?text=TP-Link-Kasa-KP401,,TP-Link,83.0,30.3
simple,NGS-PHI-LIG-0232,Philips Hue White Ambiance,1,1,visible,Philips Hue White Ambiance - Smart Home Product,Philips Hue White Ambiance available at NGS Smart Home Store. Price: 129 SAR.,taxable,,1,10,2,1,0,,,,,1,129,,Lighting,"smart-home, lighting, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-White-Ambianc,,Philips Hue,90.0,30.2
simple,NGS-PHI-LIG-0231,Philips Hue White & Color A19,1,1,visible,Philips Hue White & Color A19 - Smart Home Product,Philips Hue White & Color A19 available at NGS Smart Home Store. Price: 229 SAR.,taxable,,1,10,2,1,0,,,,,1,229,,Lighting,"smart-home, lighting, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-White---Color,,Philips Hue,160.0,30.1
simple,NGS-PZE-ENE-0764,PZEM PZEM-004T Module,1,1,visible,PZEM PZEM-004T Module - Smart Home Product,PZEM PZEM-004T Module available at NGS Smart Home Store. Price: 79 SAR.,taxable,,1,10,2,1,0,,,,,1,79,,Energy Monitor,"smart-home, energy-monitor, pzem, ngs-exclusive",https://via.placeholder.com/500x500.png?text=PZEM-PZEM-004T-Module,,PZEM,46.0,41.8
simple,NGS-SHE-BRI-0354,Shelly Plus Add-On,1,1,visible,Shelly Plus Add-On - Smart Home Product,Shelly Plus Add-On available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Bridge/Gateway,"smart-home, bridge/gateway, shelly",https://via.placeholder.com/500x500.png?text=Shelly-Plus-Add-On,,Shelly,64.0,35.4
simple,NGS-GOO-THR-0345,Google Nest Hub (2nd Gen),1,1,visible,Google Nest Hub (2nd Gen) - Smart Home Product,Google Nest Hub (2nd Gen) available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Thread Border Router,"smart-home, thread-border-router, google",https://via.placeholder.com/500x500.png?text=Google-Nest-Hub--2nd-Gen-,,Google,194.0,35.1
simple,NGS-SON-BRI-0353,SONOFF NSPanel Pro,1,1,visible,SONOFF NSPanel Pro - Smart Home Product,SONOFF NSPanel Pro available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Bridge/Gateway,"smart-home, bridge/gateway, sonoff",https://via.placeholder.com/500x500.png?text=SONOFF-NSPanel-Pro,,SONOFF,259.0,35.1
simple,NGS-AQA-SEN-0062,Aqara Smoke Detector,1,1,visible,Aqara Smoke Detector - Smart Home Product,Aqara Smoke Detector available at NGS Smart Home Store. Price: 140 SAR.,taxable,,1,10,2,1,0,,,,,1,140,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Smoke-Detector,,Aqara,95.0,32.1
simple,NGS-AQA-SEN-0014,Aqara Motion Sensor P1,1,1,visible,Aqara Motion Sensor P1 - Smart Home Product,Aqara Motion Sensor P1 available at NGS Smart Home Store. Price: 80 SAR.,taxable,,1,10,2,1,0,,,,,1,80,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Motion-Sensor-P1,,Aqara,55.0,31.2
simple,NGS-AQA-SEN-0220,Aqara Door Sensor P2,1,1,visible,Aqara Door Sensor P2 - Smart Home Product,Aqara Door Sensor P2 available at NGS Smart Home Store. Price: 89 SAR.,taxable,,1,10,2,1,0,,,,,1,89,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Door-Sensor-P2,,Aqara,62.0,30.3
simple,NGS-AQA-SEN-0227,Aqara TVOC Monitor,1,1,visible,Aqara TVOC Monitor - Smart Home Product,Aqara TVOC Monitor available at NGS Smart Home Store. Price: 179 SAR.,taxable,,1,10,2,1,0,,,,,1,179,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-TVOC-Monitor,,Aqara,125.0,30.2
