Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Regular price,Sale price,Categories,Tags,Images,Parent,Brands,Meta: _cost,Meta: _margin
simple,NGS-GEN-ACC-0481,Generic Outdoor Mount,1,1,visible,Generic Outdoor Mount - Smart Home Product,Generic Outdoor Mount available at NGS Smart Home Store. Price: 49 SAR.,taxable,,1,10,2,1,0,,,,,1,49,,Accessories,"smart-home, accessories, generic",https://via.placeholder.com/500x500.png?text=Generic-Outdoor-Mount,,Generic,34.0,30.6
simple,NGS-GEN-ACC-0479,Generic PoE Injector 30W,1,1,visible,Generic PoE Injector 30W - Smart Home Product,Generic PoE Injector 30W available at NGS Smart Home Store. Price: 79 SAR.,taxable,,1,10,2,1,0,,,,,1,79,,Accessories,"smart-home, accessories, generic",https://via.placeholder.com/500x500.png?text=Generic-PoE-Injector-30W,,Generic,55.0,30.4
simple,NGS-BRO-CLI-0259,Broadlink RM4 Pro,1,1,visible,Broadlink RM4 Pro - Smart Home Product,Broadlink RM4 Pro available at NGS Smart Home Store. Price: 159 SAR.,taxable,,1,10,2,1,0,,,,,1,159,,Climate,"smart-home, climate, broadlink",https://via.placeholder.com/500x500.png?text=Broadlink-RM4-Pro,,Broadlink,111.0,30.2
simple,NGS-GOO-VOI-0295,Google Nest Hub 2,1,1,visible,Google Nest Hub 2 - Smart Home Product,Google Nest Hub 2 available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Voice,"smart-home, voice, google",https://via.placeholder.com/500x500.png?text=Google-Nest-Hub-2,,Google,314.0,30.1
simple,NGS-SEN-CLI-0258,Sensibo Air Pro,1,1,visible,Sensibo Air Pro - Smart Home Product,Sensibo Air Pro available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Climate,"smart-home, climate, sensibo",https://via.placeholder.com/500x500.png?text=Sensibo-Air-Pro,,Sensibo,314.0,30.1
simple,NGS-NES-CLI-0254,Nest Learning 3rd Gen,1,1,visible,Nest Learning 3rd Gen - Smart Home Product,Nest Learning 3rd Gen available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Climate,"smart-home, climate, nest",https://via.placeholder.com/500x500.png?text=Nest-Learning-3rd-Gen,,Nest,699.0,30.0
simple,NGS-ECO-CLI-0255,ecobee Premium,1,1,visible,ecobee Premium - Smart Home Product,ecobee Premium available at NGS Smart Home Store. Price: 1099 SAR.,taxable,,1,10,2,1,0,,,,,1,1099,,Climate,"smart-home, climate, ecobee",https://via.placeholder.com/500x500.png?text=ecobee-Premium,,ecobee,769.0,30.0
simple,NGS-SON-SWI-0019,SONOFF S26R2 ZB,1,1,visible,SONOFF S26R2 ZB - Smart Home Product,SONOFF S26R2 ZB available at NGS Smart Home Store. Price: 70 SAR.,taxable,,1,10,2,1,0,,,,,1,70,,Switches & Plugs,"smart-home, switches-and-plugs, sonoff",https://via.placeholder.com/500x500.png?text=SONOFF-S26R2-ZB,,SONOFF,45.0,35.7
simple,NGS-PHI-MOT-0749,Philips Hue Motion Sensor Bundle,1,1,visible,Philips Hue Motion Sensor Bundle - Smart Home Product,Philips Hue Motion Sensor Bundle available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Motion Lighting,"smart-home, motion-lighting, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-Motion-Sensor,,Philips Hue,271.0,32.1
simple,NGS-AQA-BUT-0274,Aqara Mini Switch,1,1,visible,Aqara Mini Switch - Smart Home Product,Aqara Mini Switch available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Buttons,"smart-home, buttons, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Mini-Switch,,Aqara,48.0,30.4
simple,NGS-AQA-BRI-0350,Aqara Hub E1,1,1,visible,Aqara Hub E1 - Smart Home Product,Aqara Hub E1 available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Bridge/Gateway,"smart-home, bridge/gateway, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Hub-E1,,Aqara,129.0,35.2
simple,NGS-AQA-SEN-0018,Aqara Water Leak Sensor,1,1,visible,Aqara Water Leak Sensor - Smart Home Product,Aqara Water Leak Sensor available at NGS Smart Home Store. Price: 80 SAR.,taxable,,1,10,2,1,0,,,,,1,80,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Water-Leak-Sensor,,Aqara,55.0,31.2
simple,NGS-YOL-LEA-0682,YoLink Leak Sensor 4,1,1,visible,YoLink Leak Sensor 4 - Smart Home Product,YoLink Leak Sensor 4 available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Leak System,"smart-home, leak-system, yolink",https://via.placeholder.com/500x500.png?text=YoLink-Leak-Sensor-4,,YoLink,104.0,30.2
simple,NGS-GOO-VOI-0291,Google Nest Mini,1,1,visible,Google Nest Mini - Smart Home Product,Google Nest Mini available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Voice,"smart-home, voice, google",https://lh3.googleusercontent.com/dXVcPpXVnmvmxgNn9E2CTqjXM3C6h3mXLC-Zh4Q_b6eAQDhOyT2Nh9z_n8kYvZGZ-LIcUm_qYVQUxITF,,Google,139.0,30.2
simple,NGS-SON-BUT-0277,Sonoff SNZB-01,1,1,visible,Sonoff SNZB-01 - Smart Home Product,Sonoff SNZB-01 available at NGS Smart Home Store. Price: 39 SAR.,taxable,,1,10,2,1,0,,,,,1,39,,Buttons,"smart-home, buttons, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-SNZB-01,,Sonoff,27.0,30.8
simple,NGS-SON-PLU-0247,Sonoff S40,1,1,visible,Sonoff S40 - Smart Home Product,Sonoff S40 available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Plugs,"smart-home, plugs, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-S40,,Sonoff,41.0,30.5
simple,NGS-SON-LIG-0239,Sonoff ZBMINI,1,1,visible,Sonoff ZBMINI - Smart Home Product,Sonoff ZBMINI available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Lighting,"smart-home, lighting, sonoff",https://sonoff.tech/wp-content/uploads/2021/03/ZBMINI-01.jpg,,Sonoff,41.0,30.5
simple,NGS-SHE-LIG-0241,Shelly Plus 1,1,1,visible,Shelly Plus 1 - Smart Home Product,Shelly Plus 1 available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Lighting,"smart-home, lighting, shelly",https://via.placeholder.com/500x500.png?text=Shelly-Plus-1,,Shelly,48.0,30.4
simple,NGS-SON-LIG-0240,Sonoff ZBMINI-L2,1,1,visible,Sonoff ZBMINI-L2 - Smart Home Product,Sonoff ZBMINI-L2 available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Lighting,"smart-home, lighting, sonoff",https://sonoff.tech/wp-content/uploads/2021/03/ZBMINI-01.jpg,,Sonoff,48.0,30.4
simple,NGS-TP-PLU-0252,TP-Link Kasa KP401,1,1,visible,TP-Link Kasa KP401 - Smart Home Product,TP-Link Kasa KP401 available at NGS Smart Home Store. Price: 119 SAR.,taxable,,1,10,2,1,0,,,,,1,119,,Plugs,"smart-home, plugs, tp-link",https://via.placeholder.com/500x500.png?text=TP-Link-Kasa-KP401,,TP-Link,83.0,30.3
simple,NGS-PHI-LIG-0232,Philips Hue White Ambiance,1,1,visible,Philips Hue White Ambiance - Smart Home Product,Philips Hue White Ambiance available at NGS Smart Home Store. Price: 129 SAR.,taxable,,1,10,2,1,0,,,,,1,129,,Lighting,"smart-home, lighting, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-White-Ambianc,,Philips Hue,90.0,30.2
simple,NGS-PHI-LIG-0231,Philips Hue White & Color A19,1,1,visible,Philips Hue White & Color A19 - Smart Home Product,Philips Hue White & Color A19 available at NGS Smart Home Store. Price: 229 SAR.,taxable,,1,10,2,1,0,,,,,1,229,,Lighting,"smart-home, lighting, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-White---Color,,Philips Hue,160.0,30.1
simple,NGS-PZE-ENE-0764,PZEM PZEM-004T Module,1,1,visible,PZEM PZEM-004T Module - Smart Home Product,PZEM PZEM-004T Module available at NGS Smart Home Store. Price: 79 SAR.,taxable,,1,10,2,1,0,,,,,1,79,,Energy Monitor,"smart-home, energy-monitor, pzem, ngs-exclusive",https://via.placeholder.com/500x500.png?text=PZEM-PZEM-004T-Module,,PZEM,46.0,41.8
simple,NGS-SHE-BRI-0354,Shelly Plus Add-On,1,1,visible,Shelly Plus Add-On - Smart Home Product,Shelly Plus Add-On available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Bridge/Gateway,"smart-home, bridge/gateway, shelly",https://via.placeholder.com/500x500.png?text=Shelly-Plus-Add-On,,Shelly,64.0,35.4
simple,NGS-GOO-THR-0345,Google Nest Hub (2nd Gen),1,1,visible,Google Nest Hub (2nd Gen) - Smart Home Product,Google Nest Hub (2nd Gen) available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Thread Border Router,"smart-home, thread-border-router, google",https://via.placeholder.com/500x500.png?text=Google-Nest-Hub--2nd-Gen-,,Google,194.0,35.1
simple,NGS-SON-BRI-0353,SONOFF NSPanel Pro,1,1,visible,SONOFF NSPanel Pro - Smart Home Product,SONOFF NSPanel Pro available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Bridge/Gateway,"smart-home, bridge/gateway, sonoff",https://via.placeholder.com/500x500.png?text=SONOFF-NSPanel-Pro,,SONOFF,259.0,35.1
simple,NGS-AQA-SEN-0062,Aqara Smoke Detector,1,1,visible,Aqara Smoke Detector - Smart Home Product,Aqara Smoke Detector available at NGS Smart Home Store. Price: 140 SAR.,taxable,,1,10,2,1,0,,,,,1,140,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Smoke-Detector,,Aqara,95.0,32.1
simple,NGS-AQA-SEN-0014,Aqara Motion Sensor P1,1,1,visible,Aqara Motion Sensor P1 - Smart Home Product,Aqara Motion Sensor P1 available at NGS Smart Home Store. Price: 80 SAR.,taxable,,1,10,2,1,0,,,,,1,80,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Motion-Sensor-P1,,Aqara,55.0,31.2
simple,NGS-AQA-SEN-0220,Aqara Door Sensor P2,1,1,visible,Aqara Door Sensor P2 - Smart Home Product,Aqara Door Sensor P2 available at NGS Smart Home Store. Price: 89 SAR.,taxable,,1,10,2,1,0,,,,,1,89,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Door-Sensor-P2,,Aqara,62.0,30.3
simple,NGS-AQA-SEN-0227,Aqara TVOC Monitor,1,1,visible,Aqara TVOC Monitor - Smart Home Product,Aqara TVOC Monitor available at NGS Smart Home Store. Price: 179 SAR.,taxable,,1,10,2,1,0,,,,,1,179,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-TVOC-Monitor,,Aqara,125.0,30.2
simple,NGS-HON-LEA-0681,Honeywell Lyric Detector,1,1,visible,Honeywell Lyric Detector - Smart Home Product,Honeywell Lyric Detector available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Leak System,"smart-home, leak-system, honeywell",https://via.placeholder.com/500x500.png?text=Honeywell-Lyric-Detector,,Honeywell,139.0,30.2
simple,NGS-BRI-WAT-0684,Brita Hub Pitcher,1,1,visible,Brita Hub Pitcher - Smart Home Product,Brita Hub Pitcher available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Water Quality,"smart-home, water-quality, brita",https://via.placeholder.com/500x500.png?text=Brita-Hub-Pitcher,,Brita,209.0,30.1
simple,NGS-ZIG-SMA-0673,Zigbee Valve Controller,1,1,visible,Zigbee Valve Controller - Smart Home Product,Zigbee Valve Controller available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Smart Valve,"smart-home, smart-valve, zigbee",https://via.placeholder.com/500x500.png?text=Zigbee-Valve-Controller,,Zigbee,209.0,30.1
simple,NGS-LEA-SMA-0672,LeakSmart Snap Valve,1,1,visible,LeakSmart Snap Valve - Smart Home Product,LeakSmart Snap Valve available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,Smart Valve,"smart-home, smart-valve, leaksmart",https://via.placeholder.com/500x500.png?text=LeakSmart-Snap-Valve,,LeakSmart,629.0,30.0
simple,NGS-XIA-AIR-0605,Xiaomi Air Purifier 4,1,0,visible,Xiaomi Air Purifier 4 - Smart Home Product,Xiaomi Air Purifier 4 available at NGS Smart Home Store. Price: 699 SAR.,taxable,,1,10,2,1,0,,,,,1,699,,Air Purifier,"smart-home, air-purifier, xiaomi",https://via.placeholder.com/500x500.png?text=Xiaomi-Air-Purifier-4,,Xiaomi,503.0,28.0
simple,NGS-XIA-AIR-0606,Xiaomi Air Purifier 4 Pro,1,0,visible,Xiaomi Air Purifier 4 Pro - Smart Home Product,Xiaomi Air Purifier 4 Pro available at NGS Smart Home Store. Price: 1099 SAR.,taxable,,1,10,2,1,0,,,,,1,1099,,Air Purifier,"smart-home, air-purifier, xiaomi",https://via.placeholder.com/500x500.png?text=Xiaomi-Air-Purifier-4-Pro,,Xiaomi,791.0,28.0
simple,NGS-AMA-VOI-0292,Amazon Echo Dot 5,1,1,visible,Amazon Echo Dot 5 - Smart Home Product,Amazon Echo Dot 5 available at NGS Smart Home Store. Price: 229 SAR.,taxable,,1,10,2,1,0,,,,,1,229,,Voice,"smart-home, voice, amazon",https://m.media-amazon.com/images/I/71xoR4A6q-L._AC_SL1000_.jpg,,Amazon,160.0,30.1
simple,NGS-AMA-VOI-0293,Amazon Echo 4,1,1,visible,Amazon Echo 4 - Smart Home Product,Amazon Echo 4 available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Voice,"smart-home, voice, amazon",https://via.placeholder.com/500x500.png?text=Amazon-Echo-4,,Amazon,314.0,30.1
simple,NGS-APP-VOI-0294,Apple HomePod mini,1,1,visible,Apple HomePod mini - Smart Home Product,Apple HomePod mini available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Voice,"smart-home, voice, apple",https://store.storeimages.cdn-apple.com/4982/as-images.apple.com/is/homepod-mini-select-orange-202110,,Apple,314.0,30.1
simple,NGS-AMA-VOI-0296,Amazon Echo Show 8,1,1,visible,Amazon Echo Show 8 - Smart Home Product,Amazon Echo Show 8 available at NGS Smart Home Store. Price: 549 SAR.,taxable,,1,10,2,1,0,,,,,1,549,,Voice,"smart-home, voice, amazon",https://m.media-amazon.com/images/I/61MuXrZaHNL._AC_SL1000_.jpg,,Amazon,384.0,30.1
simple,NGS-LEC-ACC-0647,Lectron Adapter Bundle,1,0,visible,Lectron Adapter Bundle - Smart Home Product,Lectron Adapter Bundle available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,10,2,1,0,,,,,1,299,,Accessories,"smart-home, accessories, lectron",https://via.placeholder.com/500x500.png?text=Lectron-Adapter-Bundle,,Lectron,224.0,25.1
simple,NGS-ATH-REL-0534,Athom Smart Relay Board,1,1,visible,Athom Smart Relay Board - Smart Home Product,Athom Smart Relay Board available at NGS Smart Home Store. Price: 89 SAR.,taxable,,1,10,2,1,0,,,,,1,89,,Relay Module,"smart-home, relay-module, athom, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Athom-Smart-Relay-Board,,Athom,40.0,55.1
simple,NGS-REO-CAM-0035,Reolink E1 Zoom,1,0,visible,Reolink E1 Zoom - Smart Home Product,Reolink E1 Zoom available at NGS Smart Home Store. Price: 230 SAR.,taxable,,1,10,2,1,0,,,,,1,230,,Cameras & Security,"smart-home, cameras-and-security, reolink",https://via.placeholder.com/500x500.png?text=Reolink-E1-Zoom,,Reolink,175.0,23.9
simple,NGS-TUY-ZIG-0338,Tuya Zigbee Gateway,1,1,visible,Tuya Zigbee Gateway - Smart Home Product,Tuya Zigbee Gateway available at NGS Smart Home Store. Price: 129 SAR.,taxable,,1,10,2,1,0,,,,,1,129,,Zigbee Coordinator,"smart-home, zigbee-coordinator, tuya",https://via.placeholder.com/500x500.png?text=Tuya-Zigbee-Gateway,,Tuya,84.0,34.9
simple,NGS-REO-CAM-0037,Reolink RLC-810A,1,0,visible,Reolink RLC-810A - Smart Home Product,Reolink RLC-810A available at NGS Smart Home Store. Price: 320 SAR.,taxable,,1,10,2,1,0,,,,,1,320,,Cameras & Security,"smart-home, cameras-and-security, reolink",https://via.placeholder.com/500x500.png?text=Reolink-RLC-810A,,Reolink,250.0,21.9
simple,NGS-REO-CAM-0087,Reolink Duo Floodlight PoE,1,0,visible,Reolink Duo Floodlight PoE - Smart Home Product,Reolink Duo Floodlight PoE available at NGS Smart Home Store. Price: 600 SAR.,taxable,,1,10,2,1,0,,,,,1,600,,Cameras & Security,"smart-home, cameras-and-security, reolink",https://via.placeholder.com/500x500.png?text=Reolink-Duo-Floodlight-Po,,Reolink,480.0,20.0
simple,NGS-REO-CAM-0086,Reolink RLN8-410,1,0,visible,Reolink RLN8-410 - Smart Home Product,Reolink RLN8-410 available at NGS Smart Home Store. Price: 930 SAR.,taxable,,1,10,2,1,0,,,,,1,930,,Cameras & Security,"smart-home, cameras-and-security, reolink",https://via.placeholder.com/500x500.png?text=Reolink-RLN8-410,,Reolink,750.0,19.4
simple,NGS-SON-COO-0150,Sonoff ZBDongle-E,1,1,visible,Sonoff ZBDongle-E - Smart Home Product,Sonoff ZBDongle-E available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Coordinator,"smart-home, coordinator, sonoff",https://sonoff.tech/wp-content/uploads/2022/07/ZBDongle-E-01.jpg,,Sonoff,69.0,30.3
simple,NGS-AMA-VID-0752,Amazon Echo Show 10,1,1,visible,Amazon Echo Show 10 - Smart Home Product,Amazon Echo Show 10 available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Video Calling,"smart-home, video-calling, amazon",https://via.placeholder.com/500x500.png?text=Amazon-Echo-Show-10,,Amazon,679.0,32.0
simple,NGS-LEA-LEA-0680,LeakSmart Complete System,1,1,visible,LeakSmart Complete System - Smart Home Product,LeakSmart Complete System available at NGS Smart Home Store. Price: 1499 SAR.,taxable,,1,10,2,1,0,,,,,1,1499,,Leak System,"smart-home, leak-system, leaksmart",https://via.placeholder.com/500x500.png?text=LeakSmart-Complete-System,,LeakSmart,1049.0,30.0
simple,NGS-FLO-LEA-0678,Flo by Moen Smart Monitor,1,1,visible,Flo by Moen Smart Monitor - Smart Home Product,Flo by Moen Smart Monitor available at NGS Smart Home Store. Price: 1999 SAR.,taxable,,1,10,2,1,0,,,,,1,1999,,Leak System,"smart-home, leak-system, flo-by-moen",https://via.placeholder.com/500x500.png?text=Flo-by-Moen-Smart-Monitor,,Flo by Moen,1399.0,30.0
simple,NGS-PHY-LEA-0679,Phyn Plus Monitor,1,1,visible,Phyn Plus Monitor - Smart Home Product,Phyn Plus Monitor available at NGS Smart Home Store. Price: 2499 SAR.,taxable,,1,10,2,1,0,,,,,1,2499,,Leak System,"smart-home, leak-system, phyn",https://via.placeholder.com/500x500.png?text=Phyn-Plus-Monitor,,Phyn,1749.0,30.0
simple,NGS-TP-PLU-0248,TP-Link Tapo P110,1,1,visible,TP-Link Tapo P110 - Smart Home Product,TP-Link Tapo P110 available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Plugs,"smart-home, plugs, tp-link",https://via.placeholder.com/500x500.png?text=TP-Link-Tapo-P110,,TP-Link,48.0,30.4
simple,NGS-AQA-SEN-0060,Aqara Vibration Sensor,1,1,visible,Aqara Vibration Sensor - Smart Home Product,Aqara Vibration Sensor available at NGS Smart Home Store. Price: 70 SAR.,taxable,,1,10,2,1,0,,,,,1,70,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Vibration-Sensor,,Aqara,45.0,35.7
simple,NGS-APP-THR-0346,Apple Apple TV 4K,1,1,visible,Apple Apple TV 4K - Smart Home Product,Apple Apple TV 4K available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,Thread Border Router,"smart-home, thread-border-router, apple",https://store.storeimages.cdn-apple.com/4982/as-images.apple.com/is/apple-tv-4k-hero-select-202210,,Apple,584.0,35.0
simple,NGS-TUY-BRI-0352,Tuya Smart Life Gateway,1,1,visible,Tuya Smart Life Gateway - Smart Home Product,Tuya Smart Life Gateway available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Bridge/Gateway,"smart-home, bridge/gateway, tuya",https://via.placeholder.com/500x500.png?text=Tuya-Smart-Life-Gateway,,Tuya,97.0,34.9
simple,NGS-PHI-BRI-0348,Philips Hue Bridge v2,1,1,visible,Philips Hue Bridge v2 - Smart Home Product,Philips Hue Bridge v2 available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,10,2,1,0,,,,,1,249,,Bridge/Gateway,"smart-home, bridge/gateway, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-Bridge-v2,,Philips Hue,162.0,34.9
simple,NGS-SHE-ENE-0048,Shelly Pro 3EM,1,0,visible,Shelly Pro 3EM - Smart Home Product,Shelly Pro 3EM available at NGS Smart Home Store. Price: 360 SAR.,taxable,,1,10,2,1,0,,,,,1,360,,Energy,"smart-home, energy, shelly",https://via.placeholder.com/500x500.png?text=Shelly-Pro-3EM,,Shelly,280.0,22.2
simple,NGS-AQA-SEN-0017,Aqara Temperature & Humidity Sensor,1,1,visible,Aqara Temperature & Humidity Sensor - Smart Home Product,Aqara Temperature & Humidity Sensor available at NGS Smart Home Store. Price: 70 SAR.,taxable,,1,10,2,1,0,,,,,1,70,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Temperature---Humid,,Aqara,48.0,31.4
simple,NGS-SON-SEN-0224,Sonoff SNZB-02D,1,1,visible,Sonoff SNZB-02D - Smart Home Product,Sonoff SNZB-02D available at NGS Smart Home Store. Price: 55 SAR.,taxable,,1,10,2,1,0,,,,,1,55,,Sensors,"smart-home, sensors, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-SNZB-02D,,Sonoff,38.0,30.9
simple,NGS-SON-SEN-0221,Sonoff SNZB-04,1,1,visible,Sonoff SNZB-04 - Smart Home Product,Sonoff SNZB-04 available at NGS Smart Home Store. Price: 39 SAR.,taxable,,1,10,2,1,0,,,,,1,39,,Sensors,"smart-home, sensors, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-SNZB-04,,Sonoff,27.0,30.8
simple,NGS-SON-SEN-0217,Sonoff SNZB-03,1,1,visible,Sonoff SNZB-03 - Smart Home Product,Sonoff SNZB-03 available at NGS Smart Home Store. Price: 49 SAR.,taxable,,1,10,2,1,0,,,,,1,49,,Sensors,"smart-home, sensors, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-SNZB-03,,Sonoff,34.0,30.6
simple,NGS-SON-SEN-0226,Sonoff SNZB-05,1,1,visible,Sonoff SNZB-05 - Smart Home Product,Sonoff SNZB-05 available at NGS Smart Home Store. Price: 49 SAR.,taxable,,1,10,2,1,0,,,,,1,49,,Sensors,"smart-home, sensors, sonoff",https://via.placeholder.com/500x500.png?text=Sonoff-SNZB-05,,Sonoff,34.0,30.6
simple,NGS-AQA-SEN-0219,Aqara Door Sensor,1,1,visible,Aqara Door Sensor - Smart Home Product,Aqara Door Sensor available at NGS Smart Home Store. Price: 59 SAR.,taxable,,1,10,2,1,0,,,,,1,59,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-Door-Sensor,,Aqara,41.0,30.5
simple,NGS-AQA-SEN-0223,Aqara T&H Sensor,1,1,visible,Aqara T&H Sensor - Smart Home Product,Aqara T&H Sensor available at NGS Smart Home Store. Price: 69 SAR.,taxable,,1,10,2,1,0,,,,,1,69,,Sensors,"smart-home, sensors, aqara",https://via.placeholder.com/500x500.png?text=Aqara-T-H-Sensor,,Aqara,48.0,30.4
simple,NGS-PHI-SEN-0216,Philips Hue Motion Sensor,1,1,visible,Philips Hue Motion Sensor - Smart Home Product,Philips Hue Motion Sensor available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Sensors,"smart-home, sensors, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-Motion-Sensor,,Philips Hue,139.0,30.2
simple,NGS-SON-HA-0012,SONOFF ZBDongle-P,1,1,visible,SONOFF ZBDongle-P - Smart Home Product,SONOFF ZBDongle-P available at NGS Smart Home Store. Price: 110 SAR.,taxable,,1,10,2,1,0,,,,,1,110,,HA Hardware,"smart-home, ha-hardware, sonoff, ngs-exclusive",https://sonoff.tech/wp-content/uploads/2021/09/ZBDongle-P-01.jpg,,SONOFF,65.0,40.9
simple,NGS-BLU-WAT-0683,Bluewater Spirit RO,1,1,visible,Bluewater Spirit RO - Smart Home Product,Bluewater Spirit RO available at NGS Smart Home Store. Price: 1499 SAR.,taxable,,1,10,2,1,0,,,,,1,1499,,Water Quality,"smart-home, water-quality, bluewater",https://via.placeholder.com/500x500.png?text=Bluewater-Spirit-RO,,Bluewater,1049.0,30.0
simple,NGS-GRO-SMA-0670,Grohe Sense Guard,1,1,visible,Grohe Sense Guard - Smart Home Product,Grohe Sense Guard available at NGS Smart Home Store. Price: 1999 SAR.,taxable,,1,10,2,1,0,,,,,1,1999,,Smart Valve,"smart-home, smart-valve, grohe",https://via.placeholder.com/500x500.png?text=Grohe-Sense-Guard,,Grohe,1399.0,30.0
simple,NGS-FLO-SMA-0671,Flo by Moen Smart Shutoff,1,1,visible,Flo by Moen Smart Shutoff - Smart Home Product,Flo by Moen Smart Shutoff available at NGS Smart Home Store. Price: 2299 SAR.,taxable,,1,10,2,1,0,,,,,1,2299,,Smart Valve,"smart-home, smart-valve, flo-by-moen",https://via.placeholder.com/500x500.png?text=Flo-by-Moen-Smart-Shutoff,,Flo by Moen,1609.0,30.0
simple,NGS-MOE-SMA-0669,Moen Flo Smart Valve,1,1,visible,Moen Flo Smart Valve - Smart Home Product,Moen Flo Smart Valve available at NGS Smart Home Store. Price: 2499 SAR.,taxable,,1,10,2,1,0,,,,,1,2499,,Smart Valve,"smart-home, smart-valve, moen",https://via.placeholder.com/500x500.png?text=Moen-Flo-Smart-Valve,,Moen,1749.0,30.0
simple,NGS-ECO-WAT-0676,EcoSmart ECO 27,1,1,visible,EcoSmart ECO 27 - Smart Home Product,EcoSmart ECO 27 available at NGS Smart Home Store. Price: 2999 SAR.,taxable,,1,10,2,1,0,,,,,1,2999,,Water Heater,"smart-home, water-heater, ecosmart",https://via.placeholder.com/500x500.png?text=EcoSmart-ECO-27,,EcoSmart,2099.0,30.0
