Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Regular price,Sale price,Categories,Tags,Images,Parent,Brands,Meta: _cost,Meta: _margin
simple,NGS-INT-MIN-0137,Intel NUC 12 Pro i5,1,1,visible,Intel NUC 12 Pro i5 - Smart Home Product,Intel NUC 12 Pro i5 available at NGS Smart Home Store. Price: 2499 SAR.,taxable,,1,10,2,1,0,,,,,1,2499,,Mini PC,"smart-home, mini-pc, intel",https://via.placeholder.com/500x500.png?text=Intel-NUC-12-Pro-i5,,Intel,1749.0,30.0
simple,NGS-INT-MIN-0138,Intel NUC 12 Pro i7,1,1,visible,Intel NUC 12 Pro i7 - Smart Home Product,Intel NUC 12 Pro i7 available at NGS Smart Home Store. Price: 3499 SAR.,taxable,,1,10,2,1,0,,,,,1,3499,,Mini PC,"smart-home, mini-pc, intel",https://via.placeholder.com/500x500.png?text=Intel-NUC-12-Pro-i7,,Intel,2449.0,30.0
simple,NGS-ASU-MIN-0139,ASUS PN52,1,1,visible,ASUS PN52 - Smart Home Product,ASUS PN52 available at NGS Smart Home Store. Price: 2299 SAR.,taxable,,1,10,2,1,0,,,,,1,2299,,Mini PC,"smart-home, mini-pc, asus",https://via.placeholder.com/500x500.png?text=ASUS-PN52,,ASUS,1609.0,30.0
simple,NGS-GMK-MIN-0140,GMKtec NucBox K4,1,1,visible,GMKtec NucBox K4 - Smart Home Product,GMKtec NucBox K4 available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Mini PC,"smart-home, mini-pc, gmktec",https://via.placeholder.com/500x500.png?text=GMKtec-NucBox-K4,,GMKtec,559.0,30.0
simple,NGS-MIN-MIN-0141,Minisforum UM773,1,1,visible,Minisforum UM773 - Smart Home Product,Minisforum UM773 available at NGS Smart Home Store. Price: 2799 SAR.,taxable,,1,10,2,1,0,,,,,1,2799,,Mini PC,"smart-home, mini-pc, minisforum",https://via.placeholder.com/500x500.png?text=Minisforum-UM773,,Minisforum,1959.0,30.0
simple,NGS-MIN-MIN-0142,Minisforum MS-01,1,1,visible,Minisforum MS-01 - Smart Home Product,Minisforum MS-01 available at NGS Smart Home Store. Price: 5999 SAR.,taxable,,1,10,2,1,0,,,,,1,5999,,Mini PC,"smart-home, mini-pc, minisforum",https://via.placeholder.com/500x500.png?text=Minisforum-MS-01,,Minisforum,4199.0,30.0
simple,NGS-ODR-SBC-0143,ODROID N2+,1,1,visible,ODROID N2+ - Smart Home Product,ODROID N2+ available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,SBC,"smart-home, sbc, odroid",https://via.placeholder.com/500x500.png?text=ODROID-N2-,,ODROID,279.0,30.1
simple,NGS-ODR-SBC-0144,ODROID M1,1,1,visible,ODROID M1 - Smart Home Product,ODROID M1 available at NGS Smart Home Store. Price: 499 SAR.,taxable,,1,10,2,1,0,,,,,1,499,,SBC,"smart-home, sbc, odroid",https://via.placeholder.com/500x500.png?text=ODROID-M1,,ODROID,349.0,30.1
simple,NGS-HP-THI-0145,HP t640 (Refurb),1,1,visible,HP t640 (Refurb) - Smart Home Product,HP t640 (Refurb) available at NGS Smart Home Store. Price: 499 SAR.,taxable,,1,10,2,1,0,,,,,1,499,,Thin Client,"smart-home, thin-client, hp",https://via.placeholder.com/500x500.png?text=HP-t640--Refurb-,,HP,349.0,30.1
simple,NGS-DEL-THI-0146,Dell Wyse 5070 (Refurb),1,1,visible,Dell Wyse 5070 (Refurb) - Smart Home Product,Dell Wyse 5070 (Refurb) available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Thin Client,"smart-home, thin-client, dell",https://via.placeholder.com/500x500.png?text=Dell-Wyse-5070--Refurb-,,Dell,279.0,30.1
simple,NGS-HOM-COO-0147,Home Assistant SkyConnect,1,1,visible,Home Assistant SkyConnect - Smart Home Product,Home Assistant SkyConnect available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Coordinator,"smart-home, coordinator, home-assistant",https://via.placeholder.com/500x500.png?text=Home-Assistant-SkyConnect,,Home Assistant,104.0,30.2
simple,NGS-SML-COO-0148,SMLIGHT SLZB-06,1,1,visible,SMLIGHT SLZB-06 - Smart Home Product,SMLIGHT SLZB-06 available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Coordinator,"smart-home, coordinator, smlight",https://via.placeholder.com/500x500.png?text=SMLIGHT-SLZB-06,,SMLIGHT,139.0,30.2
simple,NGS-SML-COO-0149,SMLIGHT SLZB-07,1,1,visible,SMLIGHT SLZB-07 - Smart Home Product,SMLIGHT SLZB-07 available at NGS Smart Home Store. Price: 159 SAR.,taxable,,1,10,2,1,0,,,,,1,159,,Coordinator,"smart-home, coordinator, smlight",https://via.placeholder.com/500x500.png?text=SMLIGHT-SLZB-07,,SMLIGHT,111.0,30.2
simple,NGS-SON-COO-0150,Sonoff ZBDongle-E,1,1,visible,Sonoff ZBDongle-E - Smart Home Product,Sonoff ZBDongle-E available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Coordinator,"smart-home, coordinator, sonoff",https://sonoff.tech/wp-content/uploads/2022/07/ZBDongle-E-01.jpg,,Sonoff,69.0,30.3
simple,NGS-SON-COO-0151,Sonoff ZBDongle-P,1,1,visible,Sonoff ZBDongle-P - Smart Home Product,Sonoff ZBDongle-P available at NGS Smart Home Store. Price: 79 SAR.,taxable,,1,10,2,1,0,,,,,1,79,,Coordinator,"smart-home, coordinator, sonoff",https://sonoff.tech/wp-content/uploads/2021/09/ZBDongle-P-01.jpg,,Sonoff,55.0,30.4
simple,NGS-DRE-COO-0152,Dresden ConBee III,1,1,visible,Dresden ConBee III - Smart Home Product,Dresden ConBee III available at NGS Smart Home Store. Price: 189 SAR.,taxable,,1,10,2,1,0,,,,,1,189,,Coordinator,"smart-home, coordinator, dresden",https://via.placeholder.com/500x500.png?text=Dresden-ConBee-III,,Dresden,132.0,30.2
simple,NGS-NAB-COO-0153,Nabu Casa Thread Border Router,1,1,visible,Nabu Casa Thread Border Router - Smart Home Product,Nabu Casa Thread Border Router available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Coordinator,"smart-home, coordinator, nabu-casa",https://via.placeholder.com/500x500.png?text=Nabu-Casa-Thread-Border-R,,Nabu Casa,139.0,30.2
simple,NGS-NGS-PRE-0154,HA Starter Kit,1,1,visible,HA Starter Kit - Smart Home Product,HA Starter Kit available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,10,2,1,0,,,,,1,449,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Starter-Kit,,NGS,224.0,50.1
simple,NGS-NGS-PRE-0155,HA Starter Pro,1,1,visible,HA Starter Pro - Smart Home Product,HA Starter Pro available at NGS Smart Home Store. Price: 649 SAR.,taxable,,1,10,2,1,0,,,,,1,649,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Starter-Pro,,NGS,324.0,50.1
simple,NGS-NGS-PRE-0156,HA Essential Kit,1,1,visible,HA Essential Kit - Smart Home Product,HA Essential Kit available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,10,2,1,0,,,,,1,599,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Essential-Kit,,NGS,300.0,49.9
simple,NGS-NGS-PRE-0157,HA Essential Pro,1,1,visible,HA Essential Pro - Smart Home Product,HA Essential Pro available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,10,2,1,0,,,,,1,899,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Essential-Pro,,NGS,450.0,49.9
simple,NGS-NGS-PRE-0158,HA Zigbee Starter,1,1,visible,HA Zigbee Starter - Smart Home Product,HA Zigbee Starter available at NGS Smart Home Store. Price: 549 SAR.,taxable,,1,10,2,1,0,,,,,1,549,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Zigbee-Starter,,NGS,274.0,50.1
simple,NGS-NGS-PRE-0159,HA Zigbee Pro,1,1,visible,HA Zigbee Pro - Smart Home Product,HA Zigbee Pro available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Zigbee-Pro,,NGS,500.0,49.9
simple,NGS-NGS-PRE-0160,HA Zigbee Ultimate,1,1,visible,HA Zigbee Ultimate - Smart Home Product,HA Zigbee Ultimate available at NGS Smart Home Store. Price: 1299 SAR.,taxable,,1,10,2,1,0,,,,,1,1299,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Zigbee-Ultimate,,NGS,650.0,50.0
simple,NGS-NGS-PRE-0161,HA Green Ready,1,1,visible,HA Green Ready - Smart Home Product,HA Green Ready available at NGS Smart Home Store. Price: 549 SAR.,taxable,,1,10,2,1,0,,,,,1,549,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Green-Ready,,NGS,274.0,50.1
simple,NGS-NGS-PRE-0162,HA Green + Zigbee,1,1,visible,HA Green + Zigbee - Smart Home Product,HA Green + Zigbee available at NGS Smart Home Store. Price: 699 SAR.,taxable,,1,10,2,1,0,,,,,1,699,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Green---Zigbee,,NGS,350.0,49.9
simple,NGS-NGS-PRE-0163,HA Yellow Ready,1,1,visible,HA Yellow Ready - Smart Home Product,HA Yellow Ready available at NGS Smart Home Store. Price: 1599 SAR.,taxable,,1,10,2,1,0,,,,,1,1599,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Yellow-Ready,,NGS,800.0,50.0
simple,NGS-NGS-PRE-0164,HA Power N100,1,1,visible,HA Power N100 - Smart Home Product,HA Power N100 available at NGS Smart Home Store. Price: 1199 SAR.,taxable,,1,10,2,1,0,,,,,1,1199,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Power-N100,,NGS,600.0,50.0
simple,NGS-NGS-PRE-0165,HA Power Pro,1,1,visible,HA Power Pro - Smart Home Product,HA Power Pro available at NGS Smart Home Store. Price: 1999 SAR.,taxable,,1,10,2,1,0,,,,,1,1999,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Power-Pro,,NGS,1000.0,50.0
simple,NGS-NGS-PRE-0166,HA Server,1,1,visible,HA Server - Smart Home Product,HA Server available at NGS Smart Home Store. Price: 3499 SAR.,taxable,,1,10,2,1,0,,,,,1,3499,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=HA-Server,,NGS,1750.0,50.0
simple,NGS-NGS-PRE-0167,SD Card Only - Basic,1,1,visible,SD Card Only - Basic - Smart Home Product,SD Card Only - Basic available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,10,2,1,0,,,,,1,99,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=SD-Card-Only---Basic,,NGS,50.0,49.5
simple,NGS-NGS-PRE-0168,SD Card Only - Pro,1,1,visible,SD Card Only - Pro - Smart Home Product,SD Card Only - Pro available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,10,2,1,0,,,,,1,149,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=SD-Card-Only---Pro,,NGS,74.0,50.3
simple,NGS-NGS-PRE-0169,NVMe Drive - Ready,1,1,visible,NVMe Drive - Ready - Smart Home Product,NVMe Drive - Ready available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,10,2,1,0,,,,,1,249,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=NVMe-Drive---Ready,,NGS,124.0,50.2
simple,NGS-NGS-PRE-0170,NVMe Drive - Pro,1,1,visible,NVMe Drive - Pro - Smart Home Product,NVMe Drive - Pro available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,10,2,1,0,,,,,1,399,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=NVMe-Drive---Pro,,NGS,200.0,49.9
simple,NGS-NGS-PRE-0171,Smart Start Complete,1,1,visible,Smart Start Complete - Smart Home Product,Smart Start Complete available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,10,2,1,0,,,,,1,799,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Smart-Start-Complete,,NGS,400.0,49.9
simple,NGS-NGS-PRE-0172,Smart Security Kit,1,1,visible,Smart Security Kit - Smart Home Product,Smart Security Kit available at NGS Smart Home Store. Price: 1199 SAR.,taxable,,1,10,2,1,0,,,,,1,1199,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Smart-Security-Kit,,NGS,600.0,50.0
simple,NGS-NGS-PRE-0173,Smart Climate Kit,1,1,visible,Smart Climate Kit - Smart Home Product,Smart Climate Kit available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,10,2,1,0,,,,,1,999,,Pre-Configured Bundles,"smart-home, pre-configured-bundles, ngs-exclusive",https://via.placeholder.com/500x500.png?text=Smart-Climate-Kit,,NGS,500.0,49.9
simple,NGS-NGS-SER-0174,HA OS Installation - Basic,1,0,visible,HA OS Installation - Basic - Smart Home Product,HA OS Installation - Basic available at NGS Smart Home Store. Price: 49 SAR.,taxable,,1,999,2,1,0,,,,,1,49,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=HA-OS-Installation---Basi,,NGS,,
simple,NGS-NGS-SER-0175,HA OS Installation - Standard,1,0,visible,HA OS Installation - Standard - Smart Home Product,HA OS Installation - Standard available at NGS Smart Home Store. Price: 99 SAR.,taxable,,1,999,2,1,0,,,,,1,99,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=HA-OS-Installation---Stan,,NGS,,
simple,NGS-NGS-SER-0176,HA OS Installation - Premium,1,0,visible,HA OS Installation - Premium - Smart Home Product,HA OS Installation - Premium available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,999,2,1,0,,,,,1,199,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=HA-OS-Installation---Prem,,NGS,,
simple,NGS-NGS-SER-0177,Dashboard - Starter,1,0,visible,Dashboard - Starter - Smart Home Product,Dashboard - Starter available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,999,2,1,0,,,,,1,149,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Dashboard---Starter,,NGS,,
simple,NGS-NGS-SER-0178,Dashboard - Standard,1,0,visible,Dashboard - Standard - Smart Home Product,Dashboard - Standard available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,999,2,1,0,,,,,1,299,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Dashboard---Standard,,NGS,,
simple,NGS-NGS-SER-0179,Dashboard - Premium,1,0,visible,Dashboard - Premium - Smart Home Product,Dashboard - Premium available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,999,2,1,0,,,,,1,599,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Dashboard---Premium,,NGS,,
simple,NGS-NGS-SER-0180,Dashboard - Mushroom Pack,1,0,visible,Dashboard - Mushroom Pack - Smart Home Product,Dashboard - Mushroom Pack available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,999,2,1,0,,,,,1,449,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Dashboard---Mushroom-Pack,,NGS,,
simple,NGS-NGS-SER-0181,Automation - Basic Pack,1,0,visible,Automation - Basic Pack - Smart Home Product,Automation - Basic Pack available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,999,2,1,0,,,,,1,199,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Automation---Basic-Pack,,NGS,,
simple,NGS-NGS-SER-0182,Automation - Standard Pack,1,0,visible,Automation - Standard Pack - Smart Home Product,Automation - Standard Pack available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,999,2,1,0,,,,,1,399,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Automation---Standard-Pac,,NGS,,
simple,NGS-NGS-SER-0183,Automation - Premium Pack,1,0,visible,Automation - Premium Pack - Smart Home Product,Automation - Premium Pack available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,999,2,1,0,,,,,1,799,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Automation---Premium-Pack,,NGS,,
simple,NGS-NGS-SER-0184,Zigbee Setup,1,0,visible,Zigbee Setup - Smart Home Product,Zigbee Setup available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,999,2,1,0,,,,,1,249,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Zigbee-Setup,,NGS,,
simple,NGS-NGS-SER-0185,Zigbee Migration,1,0,visible,Zigbee Migration - Smart Home Product,Zigbee Migration available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,999,2,1,0,,,,,1,399,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Zigbee-Migration,,NGS,,
simple,NGS-NGS-SER-0186,Matter Setup,1,0,visible,Matter Setup - Smart Home Product,Matter Setup available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,999,2,1,0,,,,,1,199,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Matter-Setup,,NGS,,
simple,NGS-NGS-SER-0187,Camera Integration,1,0,visible,Camera Integration - Smart Home Product,Camera Integration available at NGS Smart Home Store. Price: 349 SAR.,taxable,,1,999,2,1,0,,,,,1,349,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Camera-Integration,,NGS,,
simple,NGS-NGS-SER-0188,Frigate NVR Setup,1,0,visible,Frigate NVR Setup - Smart Home Product,Frigate NVR Setup available at NGS Smart Home Store. Price: 699 SAR.,taxable,,1,999,2,1,0,,,,,1,699,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Frigate-NVR-Setup,,NGS,,
simple,NGS-NGS-SER-0189,Network Consultation,1,0,visible,Network Consultation - Smart Home Product,Network Consultation available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,999,2,1,0,,,,,1,149,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Network-Consultation,,NGS,,
simple,NGS-NGS-SER-0190,VLAN Setup,1,0,visible,VLAN Setup - Smart Home Product,VLAN Setup available at NGS Smart Home Store. Price: 499 SAR.,taxable,,1,999,2,1,0,,,,,1,499,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=VLAN-Setup,,NGS,,
simple,NGS-NGS-SER-0191,UniFi Integration,1,0,visible,UniFi Integration - Smart Home Product,UniFi Integration available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,999,2,1,0,,,,,1,249,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=UniFi-Integration,,NGS,,
simple,NGS-NGS-SER-0192,Support - Basic Monthly,1,0,visible,Support - Basic Monthly - Smart Home Product,Support - Basic Monthly available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,999,2,1,0,,,,,1,199,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Support---Basic-Monthly,,NGS,,
simple,NGS-NGS-SER-0193,Support - Standard Monthly,1,0,visible,Support - Standard Monthly - Smart Home Product,Support - Standard Monthly available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,999,2,1,0,,,,,1,399,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Support---Standard-Monthl,,NGS,,
simple,NGS-NGS-SER-0194,Support - Premium Monthly,1,0,visible,Support - Premium Monthly - Smart Home Product,Support - Premium Monthly available at NGS Smart Home Store. Price: 799 SAR.,taxable,,1,999,2,1,0,,,,,1,799,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Support---Premium-Monthly,,NGS,,
simple,NGS-NGS-SER-0195,Training - HA Basics,1,0,visible,Training - HA Basics - Smart Home Product,Training - HA Basics available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,999,2,1,0,,,,,1,249,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Training---HA-Basics,,NGS,,
simple,NGS-NGS-SER-0196,Training - Advanced,1,0,visible,Training - Advanced - Smart Home Product,Training - Advanced available at NGS Smart Home Store. Price: 499 SAR.,taxable,,1,999,2,1,0,,,,,1,499,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Training---Advanced,,NGS,,
simple,NGS-NGS-SER-0197,Training - Full Course,1,0,visible,Training - Full Course - Smart Home Product,Training - Full Course available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,999,2,1,0,,,,,1,999,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Training---Full-Course,,NGS,,
simple,NGS-NGS-SER-0198,Remote Support - Single Session,1,0,visible,Remote Support - Single Session - Smart Home Product,Remote Support - Single Session available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,999,2,1,0,,,,,1,149,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Remote-Support---Single-S,,NGS,,
simple,NGS-NGS-SER-0199,Remote Support - 5-Pack,1,0,visible,Remote Support - 5-Pack - Smart Home Product,Remote Support - 5-Pack available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,999,2,1,0,,,,,1,599,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Remote-Support---5-Pack,,NGS,,
simple,NGS-NGS-SER-0200,Remote Troubleshooting - Emergency,1,0,visible,Remote Troubleshooting - Emergency - Smart Home Product,Remote Troubleshooting - Emergency available at NGS Smart Home Store. Price: 349 SAR.,taxable,,1,999,2,1,0,,,,,1,349,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Remote-Troubleshooting---,,NGS,,
simple,NGS-NGS-SER-0201,Remote System Health Check,1,0,visible,Remote System Health Check - Smart Home Product,Remote System Health Check available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,999,2,1,0,,,,,1,249,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Remote-System-Health-Chec,,NGS,,
simple,NGS-NGS-SER-0202,Remote Backup Configuration,1,0,visible,Remote Backup Configuration - Smart Home Product,Remote Backup Configuration available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,999,2,1,0,,,,,1,299,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Remote-Backup-Configurati,,NGS,,
simple,NGS-NGS-SER-0203,Remote Login Access Setup,1,0,visible,Remote Login Access Setup - Smart Home Product,Remote Login Access Setup available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,999,2,1,0,,,,,1,199,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Remote-Login-Access-Setup,,NGS,,
simple,NGS-NGS-SER-0204,Home Assessment Consultation,1,0,visible,Home Assessment Consultation - Smart Home Product,Home Assessment Consultation available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,999,2,1,0,,,,,1,199,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Home-Assessment-Consultat,,NGS,,
simple,NGS-NGS-SER-0205,Custom Blueprint Development,1,0,visible,Custom Blueprint Development - Smart Home Product,Custom Blueprint Development available at NGS Smart Home Store. Price: 399 SAR.,taxable,,1,999,2,1,0,,,,,1,399,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Custom-Blueprint-Developm,,NGS,,
simple,NGS-NGS-SER-0206,Custom Theme Design,1,0,visible,Custom Theme Design - Smart Home Product,Custom Theme Design available at NGS Smart Home Store. Price: 499 SAR.,taxable,,1,999,2,1,0,,,,,1,499,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Custom-Theme-Design,,NGS,,
simple,NGS-NGS-SER-0207,Platform Migration - Basic,1,0,visible,Platform Migration - Basic - Smart Home Product,Platform Migration - Basic available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,999,2,1,0,,,,,1,449,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Platform-Migration---Basi,,NGS,,
simple,NGS-NGS-SER-0208,Platform Migration - Full,1,0,visible,Platform Migration - Full - Smart Home Product,Platform Migration - Full available at NGS Smart Home Store. Price: 899 SAR.,taxable,,1,999,2,1,0,,,,,1,899,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Platform-Migration---Full,,NGS,,
simple,NGS-NGS-SER-0209,Security Audit Service,1,0,visible,Security Audit Service - Smart Home Product,Security Audit Service available at NGS Smart Home Store. Price: 349 SAR.,taxable,,1,999,2,1,0,,,,,1,349,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Security-Audit-Service,,NGS,,
simple,NGS-NGS-SER-0210,Extended Warranty - 1 Year,1,0,visible,Extended Warranty - 1 Year - Smart Home Product,Extended Warranty - 1 Year available at NGS Smart Home Store. Price: 149 SAR.,taxable,,1,999,2,1,0,,,,,1,149,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Extended-Warranty---1-Yea,,NGS,,
simple,NGS-NGS-SER-0211,Extended Warranty - 2 Years,1,0,visible,Extended Warranty - 2 Years - Smart Home Product,Extended Warranty - 2 Years available at NGS Smart Home Store. Price: 249 SAR.,taxable,,1,999,2,1,0,,,,,1,249,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Extended-Warranty---2-Yea,,NGS,,
simple,NGS-NGS-SER-0212,Network Design Service,1,0,visible,Network Design Service - Smart Home Product,Network Design Service available at NGS Smart Home Store. Price: 599 SAR.,taxable,,1,999,2,1,0,,,,,1,599,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Network-Design-Service,,NGS,,
simple,NGS-NGS-SER-0213,Annual Maintenance Contract,1,0,visible,Annual Maintenance Contract - Smart Home Product,Annual Maintenance Contract available at NGS Smart Home Store. Price: 999 SAR.,taxable,,1,999,2,1,0,,,,,1,999,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Annual-Maintenance-Contra,,NGS,,
simple,NGS-NGS-SER-0214,Firmware Update Service,1,0,visible,Firmware Update Service - Smart Home Product,Firmware Update Service available at NGS Smart Home Store. Price: 299 SAR.,taxable,,1,999,2,1,0,,,,,1,299,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Firmware-Update-Service,,NGS,,
simple,NGS-NGS-SER-0215,Energy Audit Service,1,0,visible,Energy Audit Service - Smart Home Product,Energy Audit Service available at NGS Smart Home Store. Price: 449 SAR.,taxable,,1,999,2,1,0,,,,,1,449,,Services,"smart-home, services",https://via.placeholder.com/500x500.png?text=Energy-Audit-Service,,NGS,,
simple,NGS-PHI-SEN-0216,Philips Hue Motion Sensor,1,1,visible,Philips Hue Motion Sensor - Smart Home Product,Philips Hue Motion Sensor available at NGS Smart Home Store. Price: 199 SAR.,taxable,,1,10,2,1,0,,,,,1,199,,Sensors,"smart-home, sensors, philips-hue",https://via.placeholder.com/500x500.png?text=Philips-Hue-Motion-Sensor,,Philips Hue,139.0,30.2
