wc_id,sku,name,categories,current_price_sar,aliexpress_search_url,aliexpress_product_url,aliexpress_price_usd,notes
3100,NG-MKR-010,Elegoo Mars 4 Ultra Resin 3D Printer,Enthusiasts &amp; Gamers | هواة التقنية,2399,https://www.aliexpress.com/wholesale?SearchText=Elegoo+Mars+4+Ultra+Resin+3D+Printer,,,
3099,NG-MKR-009,ESP32-S3 DevKit 10-Pack,Hardware | أجهزة PC,699,https://www.aliexpress.com/wholesale?SearchText=ESP32S3+DevKit+10Pack,,,
3098,NG-MKR-008,Creality Ender-3 V3 SE,Enthusiasts &amp; Gamers | هواة التقنية,1199,https://www.aliexpress.com/wholesale?SearchText=Creality+Ender3+V3+SE,,,
3097,NG-MKR-007,Prusa Mini+ 3D Printer,Enthusiasts &amp; Gamers | هواة التقنية,3299,https://www.aliexpress.com/wholesale?SearchText=Prusa+Mini+3D+Printer,,,
3096,NG-MKR-006,Arduino Mega 2560 Rev3,Hardware | أجهزة PC,549,https://www.aliexpress.com/wholesale?SearchText=Arduino+Mega+2560+Rev3,,,
3095,NG-GAM-012,Elgato Wave:3,Gaming | ألعاب,1149,https://www.aliexpress.com/wholesale?SearchText=Elgato+Wave3,,,
3094,NG-GAM-011,SteelSeries QcK Heavy XXL,Gaming | ألعاب,289,https://www.aliexpress.com/wholesale?SearchText=SteelSeries+QcK+Heavy+XXL,,,
3093,NG-GAM-010,BenQ Zowie XL2546K,Gaming | ألعاب,2999,https://www.aliexpress.com/wholesale?SearchText=BenQ+Zowie+XL2546K,,,
3092,NG-GAM-009,Corsair K70 RGB Pro,Gaming | ألعاب,999,https://www.aliexpress.com/wholesale?SearchText=Corsair+K70+RGB+Pro,,,
3091,NG-GAM-008,Razer Basilisk V3 X HyperSpeed,Gaming | ألعاب,649,https://www.aliexpress.com/wholesale?SearchText=Razer+Basilisk+V3+X+HyperSpeed,,,
3090,NG-GAM-007,8BitDo Arcade Stick,Gaming | ألعاب,799,https://www.aliexpress.com/wholesale?SearchText=8BitDo+Arcade+Stick,,,
3089,NG-GAM-006,SteelSeries Arctis Nova 7,Gaming | ألعاب,1199,https://www.aliexpress.com/wholesale?SearchText=SteelSeries+Arctis+Nova+7,,,
3088,NG-GAM-005,Elgato HD60 X,Gaming | ألعاب,1249,https://www.aliexpress.com/wholesale?SearchText=Elgato+HD60+X,,,
3087,NG-GAM-004,Razer BlackWidow V4 75%,Gaming | ألعاب,1199,https://www.aliexpress.com/wholesale?SearchText=Razer+BlackWidow+V4+75,,,
3086,NG-GAM-003,HyperX Cloud III Wireless,Gaming | ألعاب,999,https://www.aliexpress.com/wholesale?SearchText=HyperX+Cloud+III+Wireless,,,
3085,NG-GAM-002,Razer DeathAdder V3 HyperSpeed,Gaming | ألعاب,849,https://www.aliexpress.com/wholesale?SearchText=Razer+DeathAdder+V3+HyperSpeed,,,
3084,NG-GAM-001,8BitDo Ultimate C Bluetooth Controller,Gaming | ألعاب,309,https://www.aliexpress.com/wholesale?SearchText=8BitDo+Ultimate+C+Bluetooth+Controller,,,
3083,NG-NET-012,Ubiquiti UniFi Cloud Gateway Ultra,Networking | شبكات واتصالات,899,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+UniFi+Cloud+Gateway+Ultra,,,
3082,NG-NET-011,TP-Link Archer AXE75,Networking | شبكات واتصالات,1299,https://www.aliexpress.com/wholesale?SearchText=TPLink+Archer+AXE75,,,
3081,NG-NET-010,Ubiquiti UniFi USW-Flex-Mini,Networking | شبكات واتصالات,219,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+UniFi+USWFlexMini,,,
3080,NG-NET-009,Netgear GS308E,Networking | شبكات واتصالات,209,https://www.aliexpress.com/wholesale?SearchText=Netgear+GS308E,,,
3079,NG-NET-008,MikroTik hEX S (RB760iGS),Networking | شبكات واتصالات,649,https://www.aliexpress.com/wholesale?SearchText=MikroTik+hEX+S+RB760iGS,,,
3078,NG-NET-007,Ubiquiti EdgeRouter X,Networking | شبكات واتصالات,549,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+EdgeRouter+X,,,
3077,NG-NET-006,TP-Link TL-SG108E,Networking | شبكات واتصالات,229,https://www.aliexpress.com/wholesale?SearchText=TPLink+TLSG108E,,,
3076,NG-NET-005,Ubiquiti UniFi 6 Lite,Networking | شبكات واتصالات,849,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+UniFi+6+Lite,,,
3075,NG-NET-004,MikroTik CRS305-1G-4S+IN,Networking | شبكات واتصالات,1149,https://www.aliexpress.com/wholesale?SearchText=MikroTik+CRS3051G4SIN,,,
3074,NG-NET-003,Ubiquiti UniFi Switch Lite 16 PoE,Networking | شبكات واتصالات,1399,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+UniFi+Switch+Lite+16+PoE,,,
3073,NG-NET-002,TP-Link Deco XE75 (3-Pack),Networking | شبكات واتصالات,2099,https://www.aliexpress.com/wholesale?SearchText=TPLink+Deco+XE75+3Pack,,,
3072,NG-NET-001,MikroTik hAP ax3,Networking | شبكات واتصالات,799,https://www.aliexpress.com/wholesale?SearchText=MikroTik+hAP+ax3,,,
3071,NG-SH-015,Sonoff SNZB-02D Zigbee Temperature &amp; Humidity Sensor with LCD Display,Smart Home &amp; IoT | أتمتة المنزل الذكي,159,https://www.aliexpress.com/wholesale?SearchText=Sonoff+SNZB02D+Zigbee+Temperature+amp+Humidity+Sensor+with+LCD+Display,,,
3070,NG-SH-014,MOES Zigbee Smart Thermostat (BHT-002-GCLZB),Smart Home &amp; IoT | أتمتة المنزل الذكي,379,https://www.aliexpress.com/wholesale?SearchText=MOES+Zigbee+Smart+Thermostat+BHT002GCLZB,,,
3069,NG-SH-013,Zemismart Zigbee Smart Tubular Motor (ZM25TQ),Smart Home &amp; IoT | أتمتة المنزل الذكي,699,https://www.aliexpress.com/wholesale?SearchText=Zemismart+Zigbee+Smart+Tubular+Motor+ZM25TQ,,,
3068,NG-SH-012,Aqara Roller Shade Driver E1 (RSD-M01),Smart Home &amp; IoT | أتمتة المنزل الذكي,599,https://www.aliexpress.com/wholesale?SearchText=Aqara+Roller+Shade+Driver+E1+RSDM01,,,
3067,NG-SH-011,SwitchBot Bot (S1),Smart Home &amp; IoT | أتمتة المنزل الذكي,279,https://www.aliexpress.com/wholesale?SearchText=SwitchBot+Bot+S1,,,
3066,NG-SH-010,Eve Energy Smart Plug (Matter/Thread),Smart Home &amp; IoT | أتمتة المنزل الذكي,399,https://www.aliexpress.com/wholesale?SearchText=Eve+Energy+Smart+Plug+MatterThread,,,
3065,NG-SH-009,Aqara Motion Sensor P1 (MS-S02),Smart Home &amp; IoT | أتمتة المنزل الذكي,279,https://www.aliexpress.com/wholesale?SearchText=Aqara+Motion+Sensor+P1+MSS02,,,
3064,NG-SH-008,Shelly Plus 1PM,Smart Home &amp; IoT | أتمتة المنزل الذكي,189,https://www.aliexpress.com/wholesale?SearchText=Shelly+Plus+1PM,,,
3063,NG-SH-007,SwitchBot Curtain 3 (W2400000),Smart Home &amp; IoT | أتمتة المنزل الذكي,549,https://www.aliexpress.com/wholesale?SearchText=SwitchBot+Curtain+3+W2400000,,,
3062,NG-SH-006,Aqara Hub M2 (HM2-G01),Smart Home &amp; IoT | أتمتة المنزل الذكي,499,https://www.aliexpress.com/wholesale?SearchText=Aqara+Hub+M2+HM2G01,,,
3061,NG-ENT-010,Ubiquiti UniFi Switch Pro 24 PoE (USW-Pro-24-PoE),Homelab | هوم لاب,4199,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+UniFi+Switch+Pro+24+PoE+USWPro24PoE,,,
3060,NG-ENT-009,HPE ProLiant DL380 Gen10 Server (Refurbished),Homelab | هوم لاب,6499,https://www.aliexpress.com/wholesale?SearchText=HPE+ProLiant+DL380+Gen10+Server+Refurbished,,,
3059,NG-ENT-008,APC Smart-UPS 1500VA LCD RM 2U (SMT1500RMI2U),Homelab | هوم لاب,4899,https://www.aliexpress.com/wholesale?SearchText=APC+SmartUPS+1500VA+LCD+RM+2U+SMT1500RMI2U,,,
3058,NG-ENT-007,MikroTik CRS326-24G-2S+RM 24-Port Managed Gigabit Switch with 10G SFP+,Homelab | هوم لاب,1649,https://www.aliexpress.com/wholesale?SearchText=MikroTik+CRS32624G2SRM+24Port+Managed+Gigabit+Switch+with+10G+SFP,,,
3057,NG-ENT-006,Synology DiskStation DS1621+ 6-Bay NAS,Homelab | هوم لاب,5599,https://www.aliexpress.com/wholesale?SearchText=Synology+DiskStation+DS1621+6Bay+NAS,,,
3056,NG-ACC-005,Flipper Zero,Accessories &amp; Lifestyle | إكسسوارات,1799,https://www.aliexpress.com/wholesale?SearchText=Flipper+Zero,,,
3055,NG-ACC-004,Seagate IronWolf 18TB NAS Internal Hard Drive,Hardware | أجهزة PC,2699,https://www.aliexpress.com/wholesale?SearchText=Seagate+IronWolf+18TB+NAS+Internal+Hard+Drive,,,
3054,NG-ACC-003,Mark Ryden Anti-theft Laptop Backpack,Accessories &amp; Lifestyle | إكسسوارات,409,https://www.aliexpress.com/wholesale?SearchText=Mark+Ryden+Antitheft+Laptop+Backpack,,,
3053,NG-ACC-002,Anker 735 GaN 65W Charger,Accessories &amp; Lifestyle | إكسسوارات,379,https://www.aliexpress.com/wholesale?SearchText=Anker+735+GaN+65W+Charger,,,
3052,NG-ACC-001,Baseus Blade 100W Power Bank,Accessories &amp; Lifestyle | إكسسوارات,499,https://www.aliexpress.com/wholesale?SearchText=Baseus+Blade+100W+Power+Bank,,,
3051,NG-MKR-005,Elgato Stream Deck MK.2,Enthusiasts &amp; Gamers | هواة التقنية,1249,https://www.aliexpress.com/wholesale?SearchText=Elgato+Stream+Deck+MK2,,,
3050,NG-MKR-004,Meta Quest 3 128GB,Enthusiasts &amp; Gamers | هواة التقنية,3299,https://www.aliexpress.com/wholesale?SearchText=Meta+Quest+3+128GB,,,
3049,NG-MKR-003,Keychron Q1,Enthusiasts &amp; Gamers | هواة التقنية,1449,https://www.aliexpress.com/wholesale?SearchText=Keychron+Q1,,,
3048,NG-MKR-002,Raspberry Pi 5 Ultimate Starter Kit,Hardware | أجهزة PC,1149,https://www.aliexpress.com/wholesale?SearchText=Raspberry+Pi+5+Ultimate+Starter+Kit,,,
3047,NG-MKR-001,Raspberry Pi 5 8GB,Hardware | أجهزة PC,899,https://www.aliexpress.com/wholesale?SearchText=Raspberry+Pi+5+8GB,,,
3046,NG-SH-005,Sonoff TX Ultimate (T5) Smart Wall Switch,Smart Home &amp; IoT | أتمتة المنزل الذكي,269,https://www.aliexpress.com/wholesale?SearchText=Sonoff+TX+Ultimate+T5+Smart+Wall+Switch,,,
3045,NG-SH-004,Aqara Water Leak Sensor,Smart Home &amp; IoT | أتمتة المنزل الذكي,219,https://www.aliexpress.com/wholesale?SearchText=Aqara+Water+Leak+Sensor,,,
3044,NG-SH-003,Broadlink RM4 Pro,Smart Home &amp; IoT | أتمتة المنزل الذكي,359,https://www.aliexpress.com/wholesale?SearchText=Broadlink+RM4+Pro,,,
3043,NG-SH-002,UniFi Protect G4 Pro Camera,Smart Home &amp; IoT | أتمتة المنزل الذكي,2899,https://www.aliexpress.com/wholesale?SearchText=UniFi+Protect+G4+Pro+Camera,,,
3042,NG-SH-001,Aqara Smart Door Lock A100,Smart Home &amp; IoT | أتمتة المنزل الذكي,1649,https://www.aliexpress.com/wholesale?SearchText=Aqara+Smart+Door+Lock+A100,,,
3041,NG-ENT-005,Asustor Flashstor 6 (FS6706T),Homelab | هوم لاب,3099,https://www.aliexpress.com/wholesale?SearchText=Asustor+Flashstor+6+FS6706T,,,
3040,NG-ENT-004,UniFi 6 Long-Range (U6-LR),Homelab | هوم لاب,1649,https://www.aliexpress.com/wholesale?SearchText=UniFi+6+LongRange+U6LR,,,
3039,NG-ENT-003,Ubiquiti UniFi Dream Machine Pro (UDM-Pro),Homelab | هوم لاب,3099,https://www.aliexpress.com/wholesale?SearchText=Ubiquiti+UniFi+Dream+Machine+Pro+UDMPro,,,
3038,NG-ENT-002,Asustor Lockerstor 4 (AS6604T),Homelab | هوم لاب,3099,https://www.aliexpress.com/wholesale?SearchText=Asustor+Lockerstor+4+AS6604T,,,
3037,NG-ENT-001,Dell PowerEdge R730 Refurbished Server,Homelab | هوم لاب,8099,https://www.aliexpress.com/wholesale?SearchText=Dell+PowerEdge+R730+Refurbished+Server,,,
